Air,BaseJump,BearPark,Bike,Bus
0,0,-0.07474585,0,-0.01787696
0.01118592,0,-0.03703931,0.04692207,0
0.02403876,0,0,0.04476241,-0.00768403
0.00615729,-0.00738487,0,0,-0.00455576
0,-0.0240061,0,0,0
0,0,-0.02877403,0.11623499,0
0,0,0,0,0
0.01521991,0.0099782,-0.03191445,0,0.00788443
0.00068929,0,0,0,0
0.00562556,0,0,0,0
0.00033795,0.01956197,0.00194222,-0.00716043,0
0,0,0.0331249,0,0.00233968
0.01642934,0,0.05290269,-0.05989653,0
0,-0.00337183,0,-0.04644779,0.00593346
0,-0.00027628,0,0,0
0,-0.00457993,0,0,0
0,-0.03457601,0,0.02309479,0
0,0,0,0,0.01910266
5.04E-05,-0.00921484,0,0,0
0,0,0,-0.01467736,0
0.00394054,0,0,0,-0.01236851
0,0,0,-0.03551954,-0.02200538
0,-0.00099847,-0.00706737,-0.00038013,0
-0.005284,0,-0.00086745,0,0
-0.00030933,0,-0.01478696,0,0.00591763
-0.02703717,0,-0.02548976,0,0
0,0,0,0,0
0,0,0,0,0
0.00527096,0,0.06047979,0.03232979,0.00261457
0,0,0,0.00404986,0
0,0,0,0,0.00850962
-0.00080702,0,0,0.03498401,0
0,0,-0.03157799,0.08796432,0.02888035
0,0,0,0,0.00160253
0.00049406,0,0,0,0
0,0.03198935,0,0,0
0,0.02185218,0,0,0
-0.00165822,0.01395374,0.09495872,0,-0.00722852
-0.00094973,0,0,0,0
0,0,0,-0.01913197,0
-0.01188572,0,0,-0.0271033,0
-0.02052889,0,0.02050411,0,0.04476792
0,0,0,0,0
-0.02271196,0,0,0,0.00487348
0,0,0,0,0
0,0.00856215,0,0,0
0,0.00072652,-0.01088126,0,0
-0.02406193,0.04026355,0,-0.02262819,0
0,0.01663221,0,-0.01031296,-0.01750641
-0.01060421,0,0,0,-0.01233476
0,0,0,0,0
0,-0.00119593,0,0,-0.01109393
0,0,-0.00334474,-0.05881778,-0.01012915
0,0,0,-0.06773548,0
0.00305021,0.00141972,0,0,0
0.00051689,0,0,0,0
0,0,-0.00165508,0.00179863,0
0.02747653,0.00039692,-0.01150487,0,0.00288061
0.03112368,0.00532212,0,0,0
0.00354174,0,-0.04277472,-0.03951327,0.02056042
0,0,0,0,0
0.0023073,0,0,0,0
0,-0.01325405,0,0.00532123,0
0,0,-3.35E-05,0,0.00464887
0,0,0,0,0
0,0.00589017,0,0,0
0,0,-0.00308947,0,-0.00624023
-0.01299808,0,0,0,-0.0176165
-0.00319437,-0.02047596,0,0,-0.00781066
-0.01353996,0,0.00771114,-0.03925308,0
0,0,0,-0.03036986,0
0,0,0,-0.02621579,0.00071015
0,0,0.02775728,0,0
-0.0051362,0.00090399,0.00113444,-0.01566512,0
0,0,0,-0.00390273,0
-0.00465048,0,0,0,0
0,0,-0.02126258,0,0
0,0,0,-0.07912935,0
0.01033146,0,0,-0.02856808,0.01833502
0,-0.01761718,0,-0.03362124,0.00032842
0.01951867,-0.0157069,0,-0.01879597,0
0,0,0,0,0
0,-0.00236037,0.00150741,0,0
-0.028214,0,0.02320209,-0.00840777,0.01274977
-0.01786263,-0.00113861,0,0,0.01001952
-0.01194368,0,0,0,0
0,0,-0.00765557,0,0.00702347
-0.00377862,0,0,0.03712553,0
-0.0064496,0,0,0,0
0,-0.01799644,0,0,-0.0008896
0,0,0,0,-0.02851678
0.00618699,0,-0.01735879,0,-0.04825277
0.0090369,0,-0.02009055,0,-0.00911176
0.00271299,0,-0.01482646,-0.02100821,0
0,0,0,0,0
0.02812707,-0.00944147,0,0,0.00177012
0,0,0,0,0.01707766
0.00893403,0,0,0.02255473,0
0.01705562,0.02216629,0,0,2.86E-05
0,0,0,0,0
0.00217003,0,-0.0059204,-0.01171175,0.01981746
0,0,-0.00877175,0,0.00471241
0.0033686,0,0,0,0
0.01234863,-0.00551358,0,0,0
0,0,0,-0.01469923,0
0,0,0,0,0
0,0.00124509,0,0,0
0,0,0.01899997,0.07493137,0.00164095
0,0,0.01871663,0,0
-0.00710847,0,0,0,0
-8.22E-05,0.01912389,0,0.04177081,-0.00412075
-0.02431766,0,0,0.00684274,-0.01167163
0,0,0.00621,0,-0.00607731
-0.00403037,0,0,0.02625204,0
0,0,0,0.02707493,-0.00172403
-0.01231023,-0.00205993,0,0,0
0,-0.0114829,0,0.03268687,0
0,0,0.00544472,0,0
0.0111276,0,0,0.01090994,0
0.02086792,0.01470626,0.00546569,0,-0.00851754
0.04253671,0,0.00896164,0,0
0,0,0,0,0
0,-0.00998419,0,0.00595997,0.01159506
0,0,-0.0719299,0,0.00336893
-0.00412273,0,0,0,0
0,0,-0.03477098,0.03098712,0
0,0,-0.01938111,0.053079,0
0.0075674,0,-0.01705012,0,-0.00512067
0,0.04241462,0,0,-0.00316853
0.00857652,0,-0.02752271,-0.04473996,0
0.03261202,0.01441965,0,-0.00704246,0
0.0067017,0,0,0,0
0.0082585,0,0.02044962,-0.01504784,0
0,0,0,-0.03251198,-0.01078576
0,0,0.04554354,0,0
-0.00430529,0,0.00021822,0,0
-0.00401551,0,0.00423236,-0.00839753,-0.01858081
-0.00274269,0,0,-0.00918616,0
0,0,0,0,0
-0.01894747,0.00225822,0,0,0.01311636
-0.01286804,0.00612063,0.012851,0,0.00192211
-0.01107653,0,0,0.03238475,0
0,0,0,0,0
0,0,0,0,0
0.00044045,0,-0.00015339,0.00778439,0
0,0.00865746,-0.02856452,0,0.00152736
0,0,0,0,0.00462094
-0.00801545,0,0,0.000389,0
-0.02095341,0.00246118,0,0,0
0,0,0,0,0
0,0,0.01142695,0,0
0.02333171,0,0,0,0
0.03729039,-0.00363862,0,-0.01206313,-0.00432906
0.00473233,0,0,0,0
0.01065021,0,0.02536662,0,0
0.00630181,0,0,0,0.00580474
0,0.01493688,0.00271378,0,0
0,0.05549854,0,-0.02157939,0
0,0.0246678,0,-0.02898996,0.01511738
0,0,0,0,0.00440727
0,0,0.03884696,0,0
-0.02869828,0,0,0,0
0,0,0,0,0
0,0.0195718,0,0,0
0,0,0,0.04308886,0
-0.02321146,0,0,0.00772255,-0.00312593
-0.0159773,0,0,0,0
-1.92E-05,0,-0.01171874,0,0
0,0,-0.01807286,0,0.00185973
-0.00242285,-0.01946582,0,0,0.01143143
0,-0.00460093,0,0.01244917,0.03119675
-0.0013612,0,0.00093774,0,0
0,0,0,0,0
0,0,0,0.05690748,0
-0.01885691,-0.0048967,0,0.02342922,0
0,-0.00779746,0.02653076,0.01763529,0
0,0,0,0,0.00382537
0.00330774,0,0,0,0
0.02625624,0,0,-0.04014846,0
0.00205665,-0.00416184,0,-0.00078251,-0.03902206
0,0,0,0,0
0.02627435,0,0.00565913,0,-0.0207848
0,-0.00128242,0.01011433,0.08456875,0
0,0,0,0.0510584,0
-0.08263172,0,0,0,0.03143533
-0.01329257,0,0,0,0.01429481
0,0,0,0.0788991,0
0,0,0.00147717,0,0
0,-0.01840286,0.02313425,0,0.00374693
0.01139782,-0.00344615,0,0,5.94E-05
0,-0.00816156,0,0.03700934,0.01050063
0.02118341,-0.00513165,0,0.01158531,0.00878009
0,-0.01374062,0,0.07429479,0.01550189
0.02023007,0,0,0.1104775,0
0.01045497,0,0,0.01315822,0.00151083
0,0,-0.0059095,0,0.00557525
0,0,-0.00508809,0,0
0,0.01250353,-0.01327164,0,0
0,0,0,-0.0304382,0
-0.01243846,0.00609763,0,-0.00693511,0
-0.01830091,0.00782395,0.01442733,0,-0.009112
-0.00615149,0,0.00812553,-0.00126152,-0.00395851
-0.02720162,0,0,0,0
0,0,0.00872735,-0.01036515,-0.0056737
0,0,0,-0.01290139,-0.02456246
0,-0.02290831,0,-0.00429133,0
0.02037604,-0.00484037,-0.01005795,0,0
0.01853997,0,0,0,0.02845533
0,0,-0.01126158,-0.04423162,0.00043409
0.02540865,0,-0.01258428,-0.04146335,0
0.03506095,-0.0104776,-0.00039286,0,0
0,0,0,0,-0.00696225
0,0,0,0,-0.01205312
-0.0142086,0,0,0,0
0,-0.01909806,0,0.00387595,0
-0.00297379,-0.00619145,-0.00708453,0.06471236,0.01701529
-0.0213196,0,-0.0029854,0.01383222,0
-0.02997944,-0.0028566,0,0.00447884,0
-0.00523075,0,0,0,-0.00872819
-0.01055675,0,-0.00285544,0,0
0,0.02384279,-0.00264349,0.05900607,-0.0030056
0,0,0,0.01361458,-0.00072713
0.10232353,0,0,0,0
0.022587,0,-0.01148035,0.00795102,0
0.01081863,0.00890008,-0.00030459,0,0
0,0,-0.00721121,0,0
0,0,0,-0.02725554,0
-0.00828023,0,-0.00194332,-0.04978407,0
-0.01154596,0,-0.01535554,-0.05049746,0
0,0,0,-0.02744679,-0.0223473
-0.01173069,-0.03041333,0,0,-0.01962357
-0.01840414,0,0,-0.01688015,0
0,-0.02165972,0,-0.02582641,0
0,0,0,0,0.00617343
0.02835563,0,0,0,0
0.02788548,0.00742653,0,0,0
0.00272747,0,0.03185151,0,0
0,0.0013909,0,0.00871838,0
0,0,0,0,0
-0.02319696,0,-0.01590804,0.04252949,0
-0.05109331,0,-0.01084448,0.08623227,0
-0.01164557,0,0,0,-0.02422077
-0.00368481,-0.01109048,0,0,-0.01231754
0,-0.00441413,0.00671292,0,0
0,0,0,0,0
0,0,0.01872889,0,0.00815979
0,0.0037056,0.00773267,-0.02941755,0.01295111
0.04597086,0,0,-0.05969209,0
0.03469294,0,0.0214157,0,0.01981815
0.01483488,-0.0487902,0,0,0.00736562
0.05176558,0,0,0,0.0141917
0,0,0.00799393,0,0.00560923
0,-0.00181597,0,0.00302627,0
-0.01622433,-0.00535128,0.01289405,0,0
-0.05359839,0,0,0,-0.0180471
0,0,0,-0.05265199,0
0,0,-0.01143077,-0.01931593,0
-0.04652614,0,-0.02139281,-0.02587132,0
-0.04708323,-0.01719127,0,-0.07418509,-0.0088008
-0.02120442,0,0,-0.0094296,0
0,-0.03213848,0,0,0
-0.00715882,0,0,-0.06309277,0.00311406
-0.00805312,0,-0.00984272,0,0
0,0.01259084,-0.00790512,-0.00959721,0.00352349
0,0,-0.02174807,-0.00242161,0.0004164
0,0.04736965,0,0,0
0.00973054,0,-0.02762243,0,0
0.00653327,0,0,0,0
0.00468851,0.00629942,0,0.02044196,0
0,0,0,0.02946778,-0.0099881
0,0,0.01953069,0,0
-0.027938,-0.01864165,0,0,0
-0.00291691,-0.02214763,0.00082712,0,-0.01246534
-0.0598571,-0.010954,0,-0.01315369,0
-0.01088601,0,0.00806532,0,0
0,0,0,-0.00757425,0.00796358
0,0,0,-0.00693295,0.00765284
0.03036882,0.00549808,0.01455811,-0.00826832,0
0,0,0.00947982,0,0
0.04174527,0,0,-0.01262624,0
0.01351641,0,0,0,0.00885061
0,-0.00168117,-0.00599313,0,0
0.01296874,-0.00344248,-0.00194223,-0.0008613,0.01000253
0.00508188,0,-0.01196284,0,0.01751153
0,0,0,0,0
0,0,0,0,0
-0.01300424,0,0,-0.05962098,-0.03019054
0,0,0,0,0
0,0.0217367,-0.03056342,0,0
0.00644235,0,0,0,0.00929564
0,0.01985791,0,0,0.0166054
0.01329148,0,0,0,0
0,0,0,0,0
0,0,0,0,-0.01304583
0,0,0.01217099,0,0
0,-0.00225938,0.01725308,0,0
0,0,0,0,0
-0.02399058,0,0,0,0
0,0,-0.01735416,0,-0.00037754
0,0.00531945,-0.00163328,0.01612481,0
-0.00983522,0,0,0,-0.00883804
-0.01415717,0,0,0,-0.01311473
0,-0.01897342,0,0,-0.00629377
0,-0.04518775,0.02276973,0,0
0.02205237,0,0.03366978,0,0
0.01886197,0,0,0,0
0.03014172,-5.57E-05,0,0.0034584,0
0.02244537,-0.02902644,0,0.0074027,0.01532709
0,0,0.00167142,0,0.00466307
0,0,0.01748684,0.01406265,0.00114028
-0.00894888,0,0,0,0.01380067
-0.01211863,0,0,0,0.00024323
-0.04518667,0.01294628,-0.00245115,-0.01067339,0.00929193
-0.01594977,0,0,-0.01250806,0.01646248
0,0,-0.00087726,0,0.00840465
-0.01235225,0,0,-0.02250647,0
-0.01993631,0,-0.04460361,-0.00108387,0
0,0,0,0,-0.00154085
0,0,0,0,-0.03836011
0.02470088,0,0,0.00098027,-0.01183037
0.03426227,0,0,0.02381644,0
0.01071975,0,0,0,-0.01199238
0.02461178,0,0.02201452,0,-0.00787303
0.00124675,0,0.00926296,-0.01254981,0
0,-0.01286013,0,0,-0.00743079
0,0,0.01954839,0,-0.00595254
-0.01489718,0,0,-0.02464328,-0.0066464
0,0.00206843,0,0,0
-0.02958933,0,0,-0.00218979,0
0,0,0,-0.01147265,0.00825545
0,-0.00136157,0,0,0
0,-0.01905556,0,0,0.01479734
0.03065279,-0.0084765,0.01356725,0,0
0.01718601,0,0,0,0
0.04206547,0,0,0,0
0,0.00167384,0,0,0
0,0,0,0,0
-0.01369064,0.01014166,0,-0.00088986,-0.0202029
-0.02614068,0.01282897,0.03813425,0,0
0,0,0.03215474,0,0
0,0,0,0.01126683,0.00287572
0,0,0,0.00712754,0.02045242
0,0,-0.02824223,0.00014556,0.01367917
0.00042777,-0.01331854,-0.03007139,0,0
0.0045103,-0.00621044,0,0,0
0.01675751,-0.00382741,0,0,-0.00992921
0,0,-0.02157507,-0.00937229,0
0,0,0,0,0
0,0.01026697,0,-0.02329726,0
0,0,0,-0.05435745,0
-0.00720011,0,0,-0.01814739,-0.00038429
0,0,0,-0.0079201,-0.00135977
0,0,0.00679193,0,-0.00148988
0.01620188,0.00505917,0.0298845,0,-0.00533271
0.02028113,0.01590719,0,0.00318856,0
0.00245654,0.01170536,0,0.02891295,0
0.02392357,0,-0.0242785,0.01078389,0
0,0,0,0.07530323,-0.00941063
0,-0.0045846,0,0,0
0.01865552,0,0,0.03461392,0
0.02729289,0,-0.04534111,0,0.01375947
0,0.02327724,0,0,0
0,0.00711309,0,-0.02116243,0
-0.00942773,0.01420003,0,0,0
0,0,0,0,0.00613503
-0.07383569,0,0,0,0
0,0,0,0,0
0,0,0,0.07558921,0
-0.01793109,-0.00752051,-0.06889819,0.07575348,0
-0.00436107,0,0,0.06240046,-0.04074912
0,0,0,0.02556366,-0.00986009
0,0,0,0.01650948,0
0,0,0,0.05705421,0
-0.03820389,0.00799525,-0.01070798,0.07231084,0.01235502
0,0,0,0.04550002,0.02659326
-0.02047746,0,-0.00973129,0.02192663,0
-0.00526624,0,-0.03902486,0.01082603,0
0,0,0,0,-0.03902462
-0.01509748,-0.0038654,0,0,-0.01245487
0,-0.00704994,0,0.01847158,0
0,0,0,0.01452511,0
0.00116525,0,0,0,-0.01649391
0.00996417,0,0,0,-0.00177314
0,0,-0.04105481,0,0
0,0,0,0,-0.00067919
0,-0.0109835,-0.13692675,-0.03133574,-0.00686728
0,0,0,-0.00802232,-0.00764819
0.01217585,0,0,-0.0501191,0
0.03218207,0.00715875,0.0178797,0,-0.00916297
0.01534234,0,0.03652931,0,-0.00165282
0.02266487,0.00274513,0.05002899,0,0
0.00085084,0.00651621,0,-0.02699339,0
0.00111925,0,0,0,0
0.02304338,0.001705,-0.01224346,-0.03871913,-0.00253473
0,0.00077951,0,-0.00168991,0
0.01374099,0.00307373,-0.05063925,0,0
0.02224579,0.00119709,0,0,0.00435024
0.00428355,0,0,0,0.00511067
0.00801147,0,-0.01393504,0,0.00357399
0,-0.00352813,0,0.01098557,6.56E-05
0,0,0,0.00137024,0
-0.02317885,0,0.00146109,0.00614669,0.00766587
0,0.00733971,0.02986516,0,0.00994458
0,0,0,0,0.00964641
0,0,0,-0.0009001,0.02387163
0,0.01005852,0,0,0.00100202
-0.03438579,0,0,0,0
0,0.01966078,0,-0.00639249,0.00245699
0,0.01495538,-0.02428313,0,0.005177
0.00267894,0,0,0,0.00259478
0,0,0,0,0.00471055
0,0.022768,0,0.01470474,0.00637291
0,0,0,0.01500747,0.0060261
-0.04841255,0,0,0,0.0120487
0,0,0.02001481,0,0.01612522
-0.00905827,0,0,0.04155927,0.02038189
-0.0225352,0.00635225,0,0.01061273,0
0,0,0,0.02546971,0
0,0,0,0,0
0.02770545,0,0,0,0
0.08060984,0,0,0.0070074,0
0.02826363,0,0.00420511,0,0
0,-0.00667685,0.00141124,0,-0.00624395
0,0,0.00659768,-0.02454815,-0.00295277
0,-0.00074285,0,-0.0124726,0
-0.01985662,-0.01846419,0.03058848,-0.01064227,-0.02036141
-0.00656116,-0.01061324,0,0,-0.00242883
0,0,0,-0.00571043,0
0,0,0.04871828,0,0
0.02261307,0,0.03401197,0,0
0.01364609,0,0.00334038,0,0.02053272
0.00083164,-0.01653456,0,0,0.00476735
0,0,0,-0.00782418,0.00582802
0,0,-0.12912488,-0.063933,0
-0.00471459,0,-0.01052899,-0.05002555,0.001414
0,-0.01952465,0,0,0
0,0,0,0,0
0.03427712,0,0,0.00557709,0.0025494
0.00798032,-4.63E-05,0,0,0
0.01762466,0,0,0,0
0.03467193,0,0,-0.02387258,-0.0040593
0,0.00149854,0,0,-0.00792028
0,0,0,0,-0.00063705
-0.00591569,0,-0.01666161,0,-0.0060154
0,0.00400154,-0.01938929,0.00351236,-0.03128333
0,0,0,0,-0.00530269
0,0,-0.0090886,0,-0.0198796
0.02859759,-0.02104884,0,-0.05785662,0
0.03467845,0,0,-0.00465236,0
0,0,0.01763314,-0.10258674,0.02719192
0,0,0,-0.03219015,0.01958098
-0.04232046,-0.00530229,0,-0.01566471,0
-0.01824477,-0.0188891,0.00750545,-0.02622073,0.00098875
-6.88E-05,-0.0005234,0,-0.00508567,0
-0.04933801,0,0,-0.01446504,0
0,0,-0.00258464,0,-0.02104293
0,0.01515634,0,0,0
0.00156766,0,0,0.00851315,0
0,0,0,0,0
0.0039706,0,0.00757983,0.01544786,0
0,0.00080701,0,0.01365259,0
0.00643439,0.00129341,0,0.0618671,0
0,0,0,0,0
0,0,0,0,-0.00745942
0,-0.01233223,0,0,0
-0.01357944,-0.00438514,0,0,0
0,0,0,0,0
0,0,0.02257465,0,-0.03905767
0,0.02026517,0,0.14959763,0
-0.00522096,0.0040452,0.02012215,0.00496376,0
0,0.00841534,0,0.03871302,-0.00488512
-0.01123736,0.01594985,0,0,0
-0.0390091,0.00562889,0.03355127,0,0
-0.05151275,0,0,0,0.00343853
0,0,0,0,0
0,-0.02661741,-0.00558747,0.00945914,0
0,0,0,0,-0.0248278
0,-0.03299949,0,0.00985719,0
0.02736606,0,-0.0673826,0,-0.00708468
0,0,0,0,-0.00118823
0,0,0,0,0
-0.04317891,0.01745389,0.02497676,0,0
-0.00879023,0,0,0,0
-0.02720162,0,0,0,0
-0.02616061,0.00471374,0,0,-0.04658646
0,0,0,0.00747006,-0.0255398
0,0,0,0,0
0.02127324,0,0,0,0
0.00026478,0,0,-0.02805559,0.03407317
0,0,0,-0.00462696,0
0,0,0,-0.02378808,0
-0.01038687,0,0,-0.01697725,0
-0.04255518,0,-0.04089925,0,0
-0.03477662,-0.01066556,0,0,0
0,-0.00991205,0,0,-0.0065114
0,0,0,0,0
0.04620812,0,0,0,-0.01015499
0.03159891,0,0,0,0
0,0.01330288,0,0.03269731,0
0,0,0.05489476,0.05582854,0
-0.01231748,0,0.04586148,0.05718205,0
-0.01512537,0,0.00210977,0.01099659,0
0,0,0,0,0
0,0,0,0,0
0.06529104,0.01354432,-0.00178857,-0.01873215,0.02967149
0.01105118,0,0,0,0
0.0460683,0,-0.00341449,0,0
0,0,-0.03637347,0,0
0,-0.07361413,0,0,0
-0.01557451,0,0,0,0
-0.02954732,0,0,0.02784642,0.01881102
-0.0133411,0.00657054,0,0.03833624,0
0,0,0.03829254,0,0
0,0,0,0,0
0.0128416,0,0,-0.00890687,0
0.01336899,0,0,0,0.01647622
0.01360769,0,0,0,0
0,0,0,-0.02670543,0.01040869
0,-0.00011948,0,-0.01037559,0
0.00854682,-0.00336483,0,0,0
0,0,0,-0.02549552,0.01324554
0,0,-0.00776836,-0.05638613,0
0,0.00605413,0,-0.01335045,0
0,0,0,-0.05669201,0.00756207
0.01648078,0,-0.02139635,0,0
0,-0.00470907,0,0,0
0,0,-0.01092566,0.02375716,-0.01570067
-0.02255874,0,0,0.0177448,0
-0.05425074,0,-0.03467972,0,0
-0.03000878,0,0,0,0
0,0.00175399,0,-0.01670052,0
0,0.0209567,0,-0.0071565,0
0.01658003,0.02250372,0,0,0
0.03262071,0,0,0,-0.00560132
0.05835499,0,0,0.02527335,-0.00959567
0,0,0.03486552,0,-0.00390032
0,0.03321011,0.02832914,0,0
-0.02352658,0,0,-0.00392105,0
-0.01594398,0,0,0,0
0,-0.00011382,0,0,0
0,-0.01417453,0,0,0.04292239
0.00654668,0,0,0,0
0.0189279,0,0,0,0
0.03137505,0,0,0,-0.01880753
0,-0.0032222,0,0,-0.0017636
0,0,0,0,0
-0.04197926,0,0,0.01959956,0
0,0,0,0.01742336,0
0,0.01551094,0,0,0
0.04684453,0,0,0,0
0.03239433,0,0,0,0
0,-0.0020171,0,0,0
0.0308368,0,0.04636603,0,0
0.03248054,0,0,-0.01413081,0
0,0.00719824,0,0,0.0220375
0,0.00253884,0,0,0
-0.01083602,0.00625259,0,0,0
-0.00749858,0,0,0.03664536,0
-0.00559622,0.02119498,0,0,0
-0.002153,0,0,0,-0.02761577
-0.00568388,0,-0.00899897,0,0
0,0,0,-2.54E-05,0
0,0,0,0,0
0,0,0.04326212,0,0.0026553
0,0,0,0,0.00822635
-0.02843676,0.00042875,0,-0.00450031,0
0,0.01073988,0,0,0.00818935
0,0,0,0,0.0082217
0,0,-0.02245369,0.00547841,0
0.01195164,0,0,0,0.01766305
0.01544194,0,0,0,0.02067913
0.04154605,0,0,-0.00715197,0.00158787
0.00564693,-0.00851232,0,-0.00886511,0
0.0063192,-0.01840686,0,-0.02279817,0
0.00019415,0,0,0,-0.00667432
0,0,-0.02793219,-0.04123626,0
0,-0.03647613,0,0,0
0.03116859,-0.01138492,0,0,0
0,0,0,0,0
0,0,0,0,-0.00530618
-0.01778113,0,-0.01107578,-0.00356594,-0.02238943
0,0,0,-0.00821259,0
0,0.00087616,0,0,0
0.02070204,0.0125097,-0.06664239,0,0
0.03129681,0,0,-0.0089821,0
0,0,-0.0060547,0,0
0.04120702,-0.00161652,0,0,0
0.00968417,0,0,0,0
0,0,0,0.02638478,-0.03599808
0,0,0,0.01878908,0
0,-0.01157854,0.03014168,0,0
0,-0.00057972,0,0,-0.00805062
0,0,0,0.02270048,0
0,0,0,0.00330122,0
-0.00127499,0,0.07199937,0,0
-0.07721263,0,0.0021738,0.00376349,0
-0.00809985,-0.01164987,0,0.04338508,0.03709925
0,-0.02942002,0,0,0
-0.00885398,-0.02957933,0,0,0
0,0,0,0,0
0,0,0.0103094,0,0
0,-0.00591833,0,0,-0.04365767
-0.01644963,0,0,-0.0033355,0
-0.0156542,0,-0.03618113,0,-0.00609802
-0.09047259,0.03033168,0,-0.03709304,-0.01405716
-0.03121133,0.0013704,-0.00666089,0,0
0,0,-0.02096371,0,0
0,0.00118626,0,0.00392874,0
0,0.01227341,0,0.0384749,0.01212458
0.03210383,0,0,0.03833231,0
0.02965816,0.00973774,0,0.00081304,0
0.03859327,0,-0.01807068,0,-0.00349253
0,0,0,0,-0.02484805
0,-0.01370429,0,0,0
-0.03914384,0,0,0.00633321,0
-0.04561879,0,0,0,-0.00953446
0,0,0,0,0
0,0,0,-0.0077391,0
0,0.01278598,0,-0.00721775,0.00611245
0,0,0,-0.00574804,0
0,0.02737642,0.02556577,0,0
0,0.00146071,0,-0.01300657,-0.006429
0,0,0.00052718,0,0
-0.02018841,0,0.08672366,0,0
-0.03905184,-0.01991006,0.00322842,0,0.02887569
-0.00485151,-0.02318876,0,-0.00710902,0.00045504
0,0,0,0,0
0,0,0,0,0
0.01832952,0.01264484,0,0,0
0.02871785,0,0,0.00095702,0
0,0.01663205,0,0,0
0,0.0325549,0,0,0
0,0,0,0,0
0,0,0,0,-0.04031363
-0.06506466,-0.03266038,0,0,-0.01660098
-0.00677849,0,0,0,0
0,0,0,-0.00248089,0
0,0,0.02444196,-0.01739422,-0.00437329
0.0082719,0,0,-0.03809969,0
0.04849297,-0.02528184,0,0,-0.01104714
0.01661117,0,0,0,-0.01228309
0.02707774,0,0,0.00688646,0
0,0.08013117,0,0,-0.04121953
0,0,0,0,-0.0062428
-0.00554768,0,0,0,0
-0.01235153,-0.03556647,0,0,0
0,-0.0233074,0,-0.01200837,0.00248353
0,0,-0.0056011,-0.03567651,0
0.03379393,0,0,-0.04062668,0
0.02841865,-0.01594135,0,-0.04932595,0
0.02013336,0,0,-0.00375836,0
2.61E-05,0,0,0,0
0.01757395,0.10653929,0.02662149,0,0.03392211
0,0,0.04133215,0,0.03096864
0,0,0,0,0
-0.03514064,-0.04109638,0,0,0
0,0,0,0,0
0,0,-0.0355142,-0.000169,0.02656278
0,-0.07903939,0,0,0
0,-0.01658673,0,0,0
0.05278557,0,0,0,0
0.00945816,0,0,-0.0127968,0.04847203
0,0,-0.06260264,0,0
0,0,-0.01017727,0,0.01428364
0.00224863,0,0,0,0.03243432
0.04237914,0.02589222,0,-0.03865728,0
0.01413001,0,0.02274956,-0.00567517,0
0.00524414,0,0,-0.01073425,0
0,0,0.01771923,-0.05494439,0
0,0.00564489,0.01417942,-0.06368858,0
0,0.06807955,0.00430265,-0.02386056,0.00717592
-0.03587811,0,0.04822298,-0.06608201,0
-0.04476614,0,0,-0.08866019,0
-0.00149884,0,0,-0.02131644,-0.00565857
0,0,0,0,0
0,-0.05614974,0,0,0
0.02790576,-0.00641407,0,0,0.03224858
0,0,-0.02689747,0,0.00207643
0,0,-0.0300624,-0.01431418,0
-0.01881272,0,0,-0.00376388,0
-0.01077227,0,0,0,0
0,0,0,0,0
0,0.05972504,-0.04402086,0,0
0.00092582,0,0,0,0
0.05115344,0,0,-0.01277356,0
0,0,0,-0.02548212,0.05189729
0,-0.06542925,0.00703467,0,0
-0.08190186,-0.06167082,0.00497285,0,0
-0.0280166,-0.01509351,0,0.00581796,0
-0.00831645,0,0,0.00505928,0
0,0,0,0,0
-0.01441326,0.05614291,0,0,0
0,0,0,0,0
0,0,-0.02200771,0,0
0,0.00779079,0,0.01202669,0
-0.01439152,0,0,0,0
0,0.00208076,0.05434853,0,0
0,0.00590683,0,0,0
0,0,0.01382361,0.05117126,0
0.01521665,0,0.00450643,0.01408058,0.01426107
0.0074609,0,0,0.01167728,0
0.04019571,0.02763421,0.01244016,0.00917119,0
0,0,0.00573323,0.02807509,0
0,0,0,0.0148109,0
-0.00858522,-0.04103123,0,0,0
0,-0.01012933,-0.01082269,0.00541183,0
0,0,-0.02812398,0.0403208,0
-0.04040434,-0.01672503,-0.01030669,0.00609253,0
0,0,-0.01055678,0.14672144,0
0,0,0,0.02043486,0
0.00022457,0.00727139,0,0.05725669,-0.02238548
0,0,0,0,0
0.02711468,0,0,0,0
0.05480022,0.04043119,-0.05328464,0,0
0.03753633,0,0,0.01269557,0.05280854
0,0,0,0,0
0,0,0,0,0
-0.04531598,-0.01462162,0,0,0
0,-0.02500422,0,0.00601393,0
0,0,0,0.06585847,0
0.03868745,0,-0.04567295,0.01598773,0.00427739
0.05337019,0.01037828,0,0.04988748,0
0,0.00112111,0,0.00386492,0.01113443
0,0.04137033,0,0,0
-0.06384617,0,0,0,0
-0.02531303,0.00109062,0,0,0
0,0,0,0,0
0,0.00282511,0,0.00242338,0.00721852
-0.00220951,0,0.05196141,0.0121234,0
0,0,0.02461523,0.04880066,0
0,-0.01359848,0,0,-0.0086977
0,0,0,0,0
-0.0164489,-0.0023802,0,-0.05538795,-0.01820025
0,0,0.00323823,-0.1584198,-0.05451675
0,0,0,0,-0.00318645
0,0.01161454,0,0,0
0,0.04503977,0,0,0
0,0.01451797,0,0.01734418,0
0,0,0,0,0.00029234
0,0,0.00673471,0,0
