aesthetics,memory,motion,quality,visual_verbal,frame
0,0,0,0.01955375,0.0013111,616
-0.00302911,0,-0.01835884,0,0.02980989,617
-0.01491531,-0.00909268,0,0,0.0158699,618
0,0,0,0,-0.03222955,619
0,0,0,-0.03264694,0.01790787,620
0.02601188,0,0,-0.0065945,-0.06151075,621
0.02117077,0.0278728,0,-0.01137344,0.00134541,622
0,0,0,0,-0.0348406,623
0,0,0,0,-0.00560131,624
0.02550992,-0.02102296,0,0,0.1003881,625
0,0,0,0.00259925,-0.00878841,626
0,0,0,0,-0.03892146,627
0,0,0.03209278,0.01369654,0.02052845,628
0,0,0,0,0.00803377,629
0,-0.020476,0,0,0.15218864,630
0,-0.00288468,0,0,-0.02666689,631
0,-0.01096787,0,0,-0.06689782,632
0.02786875,0,0,-0.00381863,0.05972078,633
0,0,0.03549956,-0.02012661,-0.0058368,634
0,0,0,-0.00795926,0.04516879,635
0,0,0,-0.0369329,-0.02440186,636
0.00531587,0.01191868,0,0,0.04357374,637
0.00835608,0.02793075,0,0,-0.03691587,638
0,0.02512106,-0.01307021,0.02367592,0.01548196,639
0,0.00958855,0,0,9.88E-05,640
0,0.00978125,0,0,-0.03470556,641
0,0.01575454,0.00607855,-0.01218466,-0.01847904,642
0,0.00654703,0,0,0.03183372,643
0,0,0,0,0.02445849,644
-0.01114349,0,0,0.00039815,-0.05460296,645
-0.05735614,0,0,0.02604603,0.03665452,646
-0.01623661,-0.0022153,0,0,-0.01643125,647
0,-0.00722909,0.00048823,0,-0.05230826,648
0,0,0,0,-0.02356283,649
0,0,0,0,0.07651384,650
-0.01815125,0,0,0,0.00703738,651
0,-0.00382209,0,-0.03467872,0.01289868,652
0,-0.0202652,0,0,0.01510055,653
0.02519272,-0.00175892,0,0,-0.05254212,654
0.02007885,-0.01882322,0,0,0.0037403,655
0,0,-0.0173184,0,0.05070205,656
0,0,-0.03354776,0,0.09352904,657
0.01604851,0.01970123,0,0,-0.03262865,658
0,0.02029708,0,0,0.01434917,659
0,0.01135978,0,0.02534741,-0.08660356,660
-0.01579331,0.01442702,0,0,-0.01650721,661
0,0.01349214,0,0,0.00667067,662
0,0,0.04871723,0.00015133,0.07508105,663
0.02137253,0.00075884,0,0.00910151,0.0242377,664
0,0,0,0,-0.03451418,665
0,0,0,0,-0.01221373,666
0,-0.01225771,0,-0.02355842,-0.04512496,667
0.00991318,-0.00343489,0,0,-0.01726022,668
0,-0.00430745,0,0,0.0509193,669
0,0,-0.03154477,0,-0.00386035,670
0.02856357,0,0,0,-0.0874279,671
0,-0.03577778,0,-0.02865852,-0.00870075,672
0.03071941,0,0,-0.00102686,0.00842334,673
0,-0.01056617,-0.01703284,0,0.0725367,674
0,0,0,-0.03907234,0.03667058,675
-0.00694326,0,0,-0.01466435,0.02485134,676
-0.03696649,0.00293358,0,0,-0.00750645,677
-0.00099873,0,0,0,0.03020763,678
0,0,0.04520808,0,-0.10222844,679
-0.02690759,0.01400866,0,0,0.05212995,680
0,0,0,0.0103272,-0.0244065,681
0,0,0,0,0.03992412,682
0,0.00593996,0,0,-0.01703154,683
-0.00823885,0,0,0.01878397,0.07172379,684
-0.03984662,0,0,0,0.02861885,685
0,0.00961355,-0.03293265,0,-0.07783447,686
0,0.01194874,0,0,-0.02163184,687
0.00480118,0.00970664,-0.01524687,0,0.09648229,688
0,0,-0.01673324,0.01114224,-0.14073908,689
0.02070581,0,0,0,0.01294741,690
0,0,0,0,0.02673495,691
0,0,0,0,-0.04194113,692
0.00987939,-0.00267496,0,0,0.04992644,693
0.00053453,-0.02206251,0,0,0.05001383,694
0.03590276,0,0.01779497,0,0.03988056,695
0,0,0,0,-0.04919793,696
0,0.00681073,0.05632796,0,-0.0022555,697
0,0,0,0,0.05099743,698
0,0,0,0,-0.05810641,699
0,0.0089496,0,0,0.0140037,700
0,0,0,0,-0.06930413,701
0.02553278,0,0.00400591,-0.00875245,0.0697536,702
0,0.01600918,0.00171147,-0.01329166,-0.02181505,703
0,0,0,-0.02768629,-0.00221984,704
-0.014142,0.01471896,0,0,-0.01568314,705
-0.09805037,0,0,0,-0.07469637,706
-0.02388109,0,-0.00432128,0,0.01074037,707
0,0.01353887,-0.0489844,0,-0.00922972,708
0,0,0,0,0.10155166,709
0.02244203,0,0,0,0.01223822,710
0,-0.01847224,0,-0.00665323,0.08174029,711
0,-0.0032947,0,-0.00048479,-0.08763725,712
0,-0.01484683,0.022897,-0.00349426,-0.04763338,713
0,-0.00610368,0,0,0.00039094,714
0.04850436,-0.00546474,0,0,-0.05155552,715
0.0087016,-0.00310853,0,0,0.00638046,716
0,-9.71E-05,0,0,0.09061473,717
0,0,0,0,-0.01336094,718
-0.01969677,-0.00717693,0,0,0.09979244,719
0,-0.05809383,0,0,-0.1355513,720
0,0,0,0,-0.05562521,721
0.02404329,0,0,0,0.00887281,722
0,0.02305932,0,0,-0.02397826,723
0.03458485,0.02587446,0,0,0.01454572,724
0,0,0,0.0198172,-0.03386189,725
0,0.00425675,0,0,0.06069757,726
0.01766415,0.00100696,0,0.02974953,-0.03022859,727
0.03444702,0.00491018,0,0,0.08623032,728
0.01430322,0.00876488,0,0,-0.08932323,729
0.00517579,0.00149848,0,-0.02380098,0.02546305,730
0,0,0,0,-0.08441475,731
0,0,0,-0.00839139,0.13062023,732
0,-0.01738016,0,-0.01452825,-0.11362926,733
0,-0.01377358,0,0,-0.02799433,734
0,0,0,0,0.02544182,735
0.03210423,0,0,0,-0.0382512,736
0,0,0,-0.0414499,-0.01319379,737
0,0,0,0,0.02399596,738
-0.03920928,0,0,0,0.04005886,739
0,0,0.00065072,0,0.07961791,740
0,0,0,0,0.00784076,741
0.01069759,0,0.07613858,0,0.03861328,742
0,0,0,0,0.04241645,743
0.01922936,0,0,0,-0.02041329,744
0,0,0,-0.07241761,-0.01119637,745
0,0,0,-0.00118429,-0.00700334,746
0.01233714,0.00100478,-0.06603434,0,-0.00654762,747
0,0,0,0,-0.04495101,748
0,0,0,0.02472262,-0.03942291,749
0,-0.01193969,0,0.11440777,-0.04228361,750
0,0,0,0,0.12734901,751
0,0,0,0.00535328,-0.01872568,752
-0.02651314,0.01118592,0,0.00953411,0.0351583,753
-0.01608997,0.02403876,0,0.02808827,0.04932425,754
-0.00015299,0.00615729,0,0,-0.06112418,755
-0.01113352,0,0,0,-0.0454737,756
-0.03692324,0,0,0,0.03732614,757
-0.00094827,0,0.03653728,0,-0.02007408,758
0,0.01521991,0,0,0.13175765,759
0,0.00068929,0,0,-0.02655664,760
0,0.00562556,0,0,0.00969879,761
0,0.00033795,0,0,-0.02358406,762
0,0,0,0,0.02717815,763
0.00275229,0.01642934,0,0,-0.0536082,764
0.04398049,0,0,0.02293933,0.04972689,765
0,0,0,0,-0.05134453,766
0.01210153,0,0,0,0.03451745,767
0,0,0,-0.00609976,-0.06873162,768
0,0,0,0,-0.05546433,769
0,5.04E-05,0,0,-0.02377381,770
0,0,0,0,0.01518168,771
0,0.00394054,-0.04466113,0,-0.02947749,772
0,0,0,0,0.07282392,773
0.06272267,0,0,0.0079342,-0.07792703,774
0,-0.005284,0,0,0.05043416,775
0,-0.00030933,0,0.01360796,-0.0116589,776
0,-0.02703717,0,0,0.07222662,777
0.00681847,0,0,0,-0.02589292,778
0.03104189,0,0,-0.00977512,0.00464249,779
0,0.00527096,0,0,-0.03647756,780
0,0,0,0,0.00235105,781
0,0,0,0.01548984,0.10118985,782
0,-0.00080702,0,0.00416627,-0.16796434,783
0.0349074,0,0,0.00159162,0.00199769,784
0,0,0,0,0.00691405,785
0.06235128,0.00049406,0,0,-0.0467848,786
0.02268472,0,0,0,0.04216681,787
0.00674035,0,0,0,0.05706591,788
0,-0.00165822,0,0,0.00517145,789
0,-0.00094973,0,-0.02511349,0.0482195,790
-0.0547667,0,0,0,-0.04853257,791
-0.0089545,-0.01188572,0,0,-0.04933405,792
0,-0.02052889,0,0,0.13170238,793
-0.03562803,0,0,0,-0.10584023,794
0,-0.02271196,0,0.00936483,0.05557485,795
0,0,0,0.01874867,0.05159282,796
-0.03143606,0,0,0,0.02356936,797
0,0,0,0,-0.02976144,798
-0.03360901,-0.02406193,0,-0.00117625,-0.10633216,799
-0.03550613,0,0,0,-0.01692918,800
0,-0.01060421,0,-0.0002121,0.02433843,801
0,0,0,0,0.13032785,802
-0.01202397,0,-0.02880902,-0.00133367,-0.02753016,803
0,0,0,-0.0058626,0.01861053,804
0,0,0,0,-0.03710399,805
0.02646885,0.00305021,0,0,0.02463054,806
0,0.00051689,0,-0.00685481,-0.08268658,807
0,0,0,-0.02878114,0.07237935,808
-0.01844259,0.02747653,0,-0.03014151,-0.01002493,809
0,0.03112368,0,-0.00437593,-0.08943512,810
0,0.00354174,0,0,-0.02907647,811
0.03368605,0,0,0,0.03363947,812
0,0.0023073,0.0337068,0,-0.03638827,813
0,0,0,0.01386816,0.01821605,814
0,0,0,0,-0.05634883,815
0,0,0,0,-0.02513527,816
-0.05273106,0,0,0.09121869,-0.04111189,817
-0.00629366,0,0,0,0.0268923,818
-0.06421758,-0.01299808,0,0.03080231,-0.03709582,819
0,-0.00319437,0,0.02434294,0.01073574,820
0,-0.01353996,0,0,0.0171742,821
0,0,0,0,0.14915262,822
0,0,0,0,-0.02024749,823
0.01037389,0,0,0,0.05220617,824
0.0682084,-0.0051362,0,0,-0.00214851,825
0.0592804,0,0.00659415,0.00308411,0.06907055,826
0,-0.00465048,0,0,-0.05130887,827
0,0,0,0,0.08163819,828
0,0,0,-0.11561533,-0.01039653,829
0.02679903,0.01033146,0,-0.0128782,0.03549451,830
0.02621825,0,0,0,-0.07316312,831
0,0.01951867,0,0,-0.04873349,832
0,0,0,-0.02041471,-0.06511465,833
0,0,0,0,0.03491491,834
0,-0.028214,0,0,0.05060459,835
0,-0.01786263,0,0.01839104,-0.05102955,836
-0.05608548,-0.01194368,0,0,-0.03104341,837
-0.03007866,0,0,0.01154766,0.04360125,838
-0.0047565,-0.00377862,0,0,-0.06749838,839
-0.07825758,-0.0064496,0,0,-0.10120101,840
0,0,0,-0.02526727,0.13380543,841
0,0,0,0,-0.07121089,842
0.0280369,0.00618699,-0.0094919,-0.07336224,-0.04448548,843
0,0.0090369,0,0,0.05731583,844
0,0.00271299,0,0,-0.02250954,845
0.02494833,0,0,0,-0.08399932,846
0,0.02812707,0,0,0.091582,847
0.03210265,0,0,-0.01112821,0.01865571,848
0.00681302,0.00893403,0.00461895,0,-0.0372774,849
0,0.01705562,0,-0.00470539,0.07234668,850
0.01555938,0,0,0,-0.09736517,851
0,0.00217003,-0.0025805,0,0.06647122,852
0,0,-0.03029545,0,-0.09453361,853
0.03534089,0.0033686,0,0,0.09835013,854
0,0.01234863,0,0.05138323,0.02303223,855
0,0,0.03594494,0.01836463,0.02949191,856
0,0,0,0,-0.02434986,857
0,0,0,0,-0.01532433,858
0,0,0,0.0327227,0.02653213,859
0,0,0,0,0.04136044,860
0,-0.00710847,0.00702616,0.00952836,-0.10693245,861
0,-8.22E-05,0,0,-0.00486818,862
0,-0.02431766,0,0,-0.03714455,863
0,0,0,-0.04690983,0.07881807,864
0,-0.00403037,0,0,-0.02753996,865
0,0,0,-0.02113697,-0.09570015,866
-0.05357481,-0.01231023,0,-0.03031346,0.01051005,867
-0.04033285,0,0,0,0.04615839,868
-0.09307719,0,0,0,0.05899553,869
0,0.0111276,0,0,-0.09565332,870
-0.02517662,0.02086792,0,0,-0.01305767,871
-0.06144025,0.04253671,0,0,0.04520282,872
0,0,0,0,0.02572087,873
0,0,0,0.00723599,-0.07571537,874
0.03500254,0,0,0.03628604,0.00129668,875
0,-0.00412273,0,0.0589202,-0.0451266,876
0,0,0,0,0.06460502,877
0,0,0,0,-0.01481334,878
0,0.0075674,0,-0.04470337,-0.09445084,879
0.06194788,0,0,0,0.03601857,880
0.04011489,0.00857652,0,0,-0.04474192,881
0.001939,0.03261202,0,0.00938711,-0.05759351,882
0,0.0067017,0,0.04312978,0.08982442,883
0,0.0082585,0,0.00851863,0.01957425,884
0.09181532,0,0.00544397,0,0.03834376,885
0.00939545,0,0,0,-0.10023075,886
0,-0.00430529,0,-0.00541552,0.14948204,887
0,-0.00401551,0,-0.00257551,-0.0602609,888
0.00493602,-0.00274269,0,-0.09940519,-0.03058087,889
0,0,0,-0.01395489,0.02765675,890
0,-0.01894747,0,-0.00119779,0.01060888,891
0,-0.01286804,0,0,-0.02518374,892
0,-0.01107653,0,-0.01305304,-0.05520161,893
0,0,0,0,0.07100481,894
0,0,0,0,-0.07985013,895
0,0.00044045,0,0,0.0351259,896
0.02262362,0,0.0142828,0,0.06110675,897
0.05003893,0,0,-0.00069434,-0.04582434,898
0,-0.00801545,0,0,-0.07551745,899
0,-0.02095341,0,-0.00199194,0.14681927,900
0,0,0,0,-0.06312676,901
-0.01700654,0,0.0122861,0,-0.00110665,902
0,0.02333171,0,-0.04276481,0.08323487,903
0,0.03729039,0,-0.01893571,0.0325086,904
0,0.00473233,0,0,-0.03333947,905
0,0.01065021,0,0,-0.01508748,906
0,0.00630181,0,0,-0.03424657,907
-0.04387971,0,0,0,0.07221056,908
-0.07448324,0,0,0,-0.03351942,909
0,0,0,0,0.03869904,910
0,0,0,0,-0.02482384,911
0,0,-0.02183274,0,-0.04339488,912
0.01395701,-0.02869828,0,0,-0.04890582,913
0,0,0,0.00135027,-0.002176,914
0,0,0,0,0.00104022,915
0,0,0,0.00734965,0.01670866,916
0,-0.02321146,-0.00869258,0.00364943,0.05194156,917
0.0215797,-0.0159773,0,0.01862336,0.04483122,918
0.00965,-1.92E-05,-0.0120233,0,-0.04099184,919
0.00748832,0,0,0,0.03395446,920
0,-0.00242285,0,0,-0.04972036,921
0,0,0,0,0.0274798,922
-0.01354833,-0.0013612,0.03953068,0,-0.04605602,923
0,0,0,0,0.07295677,924
0,0,0,0,0.03831599,925
0,-0.01885691,0,0,-0.06498779,926
0,0,0,0,0.02109798,927
0.00665255,0,0,0.00881427,0.01165727,928
0,0.00330774,0,0.0413601,0.11534572,929
0,0.02625624,0,0,-0.27774904,930
-0.00284894,0.00205665,0,0,0.17538775,931
-0.00327278,0,0,-0.01209752,-0.01512804,932
0,0.02627435,-0.00661893,-0.10497827,0.01040306,933
-0.00642477,0,-0.00443545,-0.02686631,-0.04930982,934
-0.01574228,0,-0.01251252,0,0.05936551,935
0,-0.08263172,0,0,0.09381953,936
0,-0.01329257,0,0.00360653,-0.01315677,937
0,0,0,0.01817433,-0.04823066,938
0,0,-0.01167639,0,0.02374468,939
0.02147143,0,0,0,-0.05809334,940
0.05699015,0.01139782,0,0.0543137,0.04137814,941
0,0,0,0,-0.08185871,942
0,0.02118341,0,0.03949019,0.02677388,943
0,0,0,0.00656858,0.0465025,944
0,0.02023007,0.02514498,0,-0.10675714,945
0,0.01045497,0,0,0.01392421,946
-0.01097151,0,0,-0.01972415,-0.05736129,947
-0.02465013,0,0,0,0.08291826,948
0,0,0,0,-0.04190383,949
0,0,0,0,0.07627536,950
0,-0.01243846,0,0.0096343,-0.00716098,951
0,-0.01830091,-0.00286507,0,0.02040513,952
0,-0.00615149,-0.00390263,0,-0.03459367,953
0.10675326,-0.02720162,0,0.01910768,0.02778497,954
0,0,0,0,0.01978687,955
0,0,0,0,-0.07199794,956
-0.02665976,0,0,0,0.00482598,957
0,0.02037604,0,0,-0.0318887,958
-0.01125562,0.01853997,0,0,0.08551786,959
-0.09263894,0,0,-0.00830244,-0.22699063,960
0,0.02540865,-0.00443245,0,0.0820245,961
0,0.03506095,0,0,0.02506367,962
-0.03606252,0,0,-0.03128263,0.06378722,963
0,0,0,-0.0061605,-0.04210502,964
0,-0.0142086,0,0,0.06090856,965
-0.01730186,0,0,-0.00690612,0.01631283,966
-0.11006223,-0.00297379,0,0,0.0233728,967
0,-0.0213196,0,0,0.07526426,968
0,-0.02997944,0,0,-0.04957416,969
0.04941736,-0.00523075,0,-0.00146637,-0.09492128,970
0,-0.01055675,0,-0.04366661,0.14760768,971
0,0,0,0,-0.0171222,972
0,0,0.01379017,0,-0.04578378,973
0,0.10232353,0,0.09653458,-0.01592979,974
0,0.022587,0,0.01095955,-0.12899905,975
0.03987395,0.01081863,0,0,0.02102011,976
0,0,0,0,-0.0481803,977
0,0,0,0,0.05647052,978
-0.00026143,-0.00828023,0,-0.00114503,0.00248282,979
0,-0.01154596,0,-0.03140165,0.01958242,980
0,0,0,0,-0.0005649,981
0,-0.01173069,0,0,-0.00236086,982
0,-0.01840414,-0.00155743,-0.00733494,-0.06734728,983
0,0,0,0,-0.02465178,984
0.00536588,0,0,0,0.09930759,985
0,0.02835563,0,0,0.00035691,986
0,0.02788548,0,0,-0.12677759,987
-0.03328396,0.00272747,0,0,0.01864456,988
-0.0003605,0,0,0,0.08868047,989
0,0,0,0,-0.02702407,990
0,-0.02319696,0,0,0.04362574,991
0,-0.05109331,0,-0.00396777,-0.02148918,992
-0.05789055,-0.01164557,-0.01620377,0,0.04388519,993
0,-0.00368481,0,0,-0.01568641,994
-0.00024519,0,0,0,0.01556145,995
0,0,0.00233761,0,-0.03236104,996
0,0,0,0.04831097,0.06854323,997
0,0,0,0.00256536,-0.06630379,998
0,0.04597086,0,0.00309359,0.05318133,999
-0.03033559,0.03469294,0,0,-0.0154041,1000
-0.02747833,0.01483488,0.0155208,0.00645494,-0.03052561,1001
-0.01835439,0.05176558,0,0,0.00921203,1002
0,0,0,0,-0.00963236,1003
0,0,-0.00252425,0,-0.04081651,1004
0.01837482,-0.01622433,-0.05599398,0,0.08134771,1005
0.03016863,-0.05359839,0,0,-0.04442721,1006
0.03164953,0,0,0,0.00662221,1007
0.02584598,0,0.02545434,-0.01380287,0.07598161,1008
0,-0.04652614,0.00767268,-0.03499519,0.07001005,1009
0.02648451,-0.04708323,0,-0.0143151,-0.04775697,1010
0.04130119,-0.02120442,0,0,-0.10865055,1011
0.00867574,0,0,0,-0.01064645,1012
0.08418147,-0.00715882,0.00436533,0.01964286,-0.02973693,1013
0.02464188,-0.00805312,0,0.04465383,0.00132553,1014
0,0,0,0,0.05821013,1015
0,0,0.02961947,0,0.02864008,1016
-0.04840324,0,0.00271154,0,-0.07786714,1017
-0.0042984,0.00973054,0,0,0.02996425,1018
0,0.00653327,0,0,0.08117756,1019
0,0.00468851,0,-0.02883467,0.01699561,1020
0,0,0,0,-0.02240908,1021
-0.02098888,0,0,0,-0.00881101,1022
-0.05225674,-0.027938,0,0.00561092,0.00650052,1023
0,-0.00291691,0,0,-0.00185803,1024
0,-0.0598571,0,0,0.05630663,1025
0.04938341,-0.01088601,0,-0.022441,-0.05084797,1026
0,0,0,-0.01957547,-0.04231273,1027
0,0,0,-0.00779946,0.08078472,1028
-0.01273293,0.03036882,0,0,-0.02287324,1029
0,0,0,-0.00682358,0.03342223,1030
0,0.04174527,0,0,-0.03804049,1031
0.00362297,0.01351641,0,0,0.09674854,1032
0,0,-0.03998131,-0.01043854,0.04071605,1033
0,0.01296874,0,0,-0.17072103,1034
0,0.00508188,0,0,-0.03958844,1035
0,0,0,0,0.08130552,1036
0,0,0.00279896,-0.01008748,-0.05827656,1037
0,-0.01300424,0,-0.01898533,0.02556024,1038
0,0,0.02965749,0,0.0055545,1039
0,0,0,0,-0.02434334,1040
0,0.00644235,0,0,-0.0422444,1041
0,0,0,-0.01361055,0.10803883,1042
0,0.01329148,0,-0.03555093,-0.01079563,1043
0.01010839,0,0,0,-0.04758464,1044
0,0,0,0,0.04090253,1045
0,0,0.02622625,0.01679245,-0.05408189,1046
0,0,0,0,0.02145488,1047
0,0,0,0,0.01835244,1048
0,-0.02399058,0,0.00372286,0.08910571,1049
-0.00970005,0,0,0.05565643,-0.05617542,1050
-0.05238755,0,0,0.00204296,0.02169363,1051
0,-0.00983522,0,0.01955402,-0.02125369,1052
0,-0.01415717,-0.02333328,0.00811938,0.02094361,1053
-0.00287207,0,0,0,0.04843839,1054
-0.00578954,0,0,0,-0.04802132,1055
-0.00202553,0.02205237,0,0.0224455,0.06323403,1056
0,0.01886197,0.00263724,0.02844479,-0.05699322,1057
-0.01589348,0.03014172,0,0.00498508,-0.0779676,1058
-0.01101982,0.02244537,0,0,0.0211222,1059
-0.11681644,0,0,0.00789982,0.10481961,1060
0,0,0,0,0.00204316,1061
-0.03819077,-0.00894888,0,0,-0.11177777,1062
0,-0.01211863,0,-0.04756262,-0.00778549,1063
0,-0.04518667,0,0,0.03542292,1064
0.01437136,-0.01594977,0,0,0.08141577,1065
0.0247529,0,0,0,0.01482314,1066
0.00755662,-0.01235225,0,0.00336086,-0.02749287,1067
0.05254189,-0.01993631,0,0,-0.01080543,1068
0.01002703,0,-0.02621692,0,0.01791277,1069
0.00047727,0,0,-0.00147147,0.04349725,1070
0.03087167,0.02470088,0,-0.01315196,-0.03479023,1071
0,0.03426227,0.02203031,-0.00582933,-0.05237169,1072
0,0.01071975,0,0,0.10026015,1073
-0.01484491,0.02461178,0,0,-0.11016965,1074
-0.02704517,0.00124675,0,0,-0.04561172,1075
0,0,0,0,-0.07650894,1076
0,0,0,0,0.08544028,1077
-0.01888129,-0.01489718,-0.01155472,0.07264402,0.01503222,1078
-0.06270503,0,-0.01109501,0,-0.03557047,1079
-0.09621449,-0.02958933,0,0,0.10148005,1080
0,0,0,-0.00058362,0.09496211,1081
0,0,0,0,-0.14928575,1082
0,0,0,-0.01327927,-0.03938698,1083
0.02905349,0.03065279,0,0,-0.0473399,1084
0.09863054,0.01718601,0.01886567,-0.00734053,0.1400299,1085
0.02416495,0.04206547,0,0,0.01620421,1086
0,0,0.02433892,-0.05666457,-0.08887213,1087
0,0,0,0,0.04598469,1088
0,-0.01369064,0,0,-0.00916791,1089
0.05294086,-0.02614068,0,0.03604769,-0.003247,1090
0,0,0,0,0.06810683,1091
0,0,0,0.02611281,0.03007614,1092
0,0,0,0.00534718,-0.0171192,1093
0,0,0,0,-0.01481007,1094
0,0.00042777,0,0,0.02660836,1095
0.03587786,0.0045103,0,0,-0.06057915,1096
0.01377539,0.01675751,0,0,-0.01862495,1097
0,0,0,0,0.0008227,1098
0.02994637,0,0,0,-0.02758869,1099
0.05001045,0,0,0,-0.00473314,1100
0,0,0,0.0580664,0.00590976,1101
0,-0.00720011,0,0,0.0751491,1102
-0.09834345,0,0,0,-0.11450069,1103
-0.05298876,0,0,-0.05279207,0.04062049,1104
0,0.01620188,0,-0.02526874,0.05064679,1105
0,0.02028113,0,0,0.03337513,1106
0.00835253,0.00245654,0,-0.01488765,0.06088242,1107
0,0.02392357,0,0,0.0716296,1108
0,0,0,-0.02596826,0.01055879,1109
0.05246772,0,0,0,-0.10559685,1110
0,0.01865552,0,0,-0.00747568,1111
0.01945206,0.02729289,0,-0.01541781,0.03636241,1112
0,0,-0.00248708,0,0.07326848,1113
0,0,0,0,-0.08154427,1114
0,-0.00942773,0,0,0.00739945,1115
-0.03154044,0,0,0,0.05339068,1116
-0.00365133,-0.07383569,-0.01738771,0,-0.04341122,1117
-0.03092452,0,0,-0.0185461,0.01556962,1118
-0.02296794,0,0,-0.00940689,-0.04687083,1119
0,-0.01793109,0.0136103,0,0.0048905,1120
0,-0.00436107,0,0,-0.0256381,1121
0,0,0,0,-0.03846709,1122
0,0,0,0,-0.00200722,1123
0.07105141,0,0,0.01914598,0.03480793,1124
0.06151467,-0.03820389,0,0.02778998,0.08616879,1125
0,0,0,0,-0.02013751,1126
0,-0.02047746,0,0,-0.00052406,1127
0,-0.00526624,0,-0.08754025,-0.11532804,1128
-0.00062283,0,0,0,0.10240023,1129
-0.05285801,-0.01509748,0,0,-0.00701805,1130
0,0,0,0,-0.02874244,1131
-0.00153555,0,0,0.04209934,-0.02200017,1132
0,0.00116525,0,0.0035838,-0.06722396,1133
0,0.00996417,0,0.05106577,0.02842283,1134
0,0,0,0.01827683,0.0904963,1135
0.00548553,0,0,0.01768391,-0.10736395,1136
0,0,0,0,-0.00262384,1137
0.03630096,0,-0.04011116,0,-0.07369208,1138
0.02284492,0.01217585,0,-0.03445635,0.0311327,1139
0.03335575,0.03218207,0,0,0.06450265,1140
0.00416376,0.01534234,0,0,0.06129786,1141
0,0.02266487,0,0,0.00537455,1142
0,0.00085084,0,-0.02595902,0.0116295,1143
-0.06316094,0.00111925,0.08646517,0,-0.06519714,1144
0,0.02304338,0,0,-0.05407074,1145
-0.01994696,0,0,0.00551808,-0.09331642,1146
-0.02992049,0.01374099,-0.02409944,0,-0.01441914,1147
0,0.02224579,0,0,0.01657391,1148
0,0.00428355,-0.000987,-0.0486367,0.0035862,1149
0.01638949,0.00801147,-0.03639925,0,-0.06046726,1150
0,0,0,0,0.14680131,1151
0,0,0,0.06968523,0.00365099,1152
0,-0.02317885,0,0,-0.05766646,1153
0,0,0,0,0.00180603,1154
0,0,0,0,0.05149236,1155
0,0,0,0.02187252,0.01920754,1156
0,0,0,0,0.05810777,1157
0.01620697,-0.03438579,0,0,-0.02366982,1158
0,0,0.00530391,0,-0.04473212,1159
0,0,0.07353475,-0.01683835,0.00864386,1160
-0.01756211,0.00267894,0,0,0.02677089,1161
0,0,0,-0.03149424,-0.01830535,1162
0,0,0,0,-0.03445918,1163
0.03853152,0,0,0,0.0175899,1164
0,-0.04841255,-0.03522797,0.02479375,-0.0257274,1165
0,0,-0.0076331,0,-0.03466854,1166
0,-0.00905827,0,0.03854807,-0.03038268,1167
0,-0.0225352,0,0.02737967,-0.02855595,1168
0,0,0,0,0.03291586,1169
0.04595979,0,0.00158399,0,-0.00089567,1170
0.0270231,0.02770545,0,-0.04048245,-0.15749484,1171
0.09184792,0.08060984,0,-0.06413592,0.06131446,1172
0.00232294,0.02826363,-0.00699073,0,-0.09179787,1173
0,0,0,0,0.07110881,1174
0,0,0,0,0.08934582,1175
-0.03377478,0,0,0.02023904,-0.05175507,1176
-0.07842921,-0.01985662,0,0.01579976,-0.01092223,1177
-0.0872144,-0.00656116,0,0.06146926,-0.05989284,1178
-0.057619,0,0,0,-0.00756334,1179
0,0,0,0,0.03317232,1180
0,0.02261307,0,-0.01055249,0.04401341,1181
0.01849232,0.01364609,0,-0.00772476,0.04876126,1182
0.03142091,0.00083164,0,-0.05294689,0.03230414,1183
0,0,0,-0.01756099,0.00510475,1184
0,0,-0.01538018,0,0.02290401,1185
0.03341056,-0.00471459,0,0,-0.04349072,1186
0,0,0,0,-0.03429829,1187
0,0,0.01533898,0,-0.00847698,1188
-0.07204269,0.03427712,0,0,0.02389224,1189
0,0.00798032,0,0,-0.11469998,1190
0,0.01762466,0,0,-0.02028343,1191
0.04124272,0.03467193,0.04921167,-0.05065499,0.06431944,1192
0,0,0,-0.0022087,-0.05037101,1193
0,0,0,0,0.04164738,1194
-0.01976905,-0.00591569,-0.03784393,0,-0.09044593,1195
-0.06919339,0,-0.00700304,0.03319028,0.12791989,1196
-0.02701902,0,0,0,0.03461328,1197
-0.04984922,0,0,0,-0.0420062,1198
-0.0396985,0.02859759,-0.01511539,-0.01575361,0.10801161,1199
-0.01563685,0.03467845,-0.00667039,-0.0290447,0.16166174,1200
0,0,0,0,0.08889962,1201
0,0,0,-0.02566917,-0.0760886,1202
0.05397887,-0.04232046,0,0,-0.02685528,1203
0.05744127,-0.01824477,0,0,0.03309935,1204
0.05821363,-6.88E-05,0,0.00959971,-0.08233757,1205
0,-0.04933801,0,0,0.02873264,1206
0,0,0,0.02046006,-0.06044957,1207
0,0,0.02051982,0,0.03194397,1208
0,0.00156766,0,0,0.04047104,1209
0.01121551,0,0,0.02368136,-0.07622172,1210
0,0.0039706,0,0,0.03730844,1211
0,0,0,0,0.00413776,1212
-0.00587432,0.00643439,0,0,-0.11640066,1213
-0.03150872,0,-0.01008271,0,0.02527984,1214
0,0,0,0.04514411,0.03841345,1215
0,0,-0.01623104,0,0.02017291,1216
