index,aesthetics,memory,quality,anomaly
665,0.574442128,,0.302940391,0.519130489
666,0.599311743,,0.403303602,0.514873591
667,0.577176465,,0.348411924,0.488750103
668,0.597410018,,0.226291506,0.656132231
669,0.686003631,,0.235468921,0.581248672
670,0.792840551,,0.449594043,0.469710544
671,0.715767938,,0.574208735,0.45803403
672,0.704922734,,0.498380824,0.357663208
673,0.717199956,,0.606610297,0.39972859
674,0.816742658,,0.5986094,0.352281219
675,0.655619411,,0.454434556,0.421294498
676,0.740892678,,0.513610161,0.310676311
677,0.836003145,,0.418138395,0.27056733
678,0.766659769,,0.346073932,0.416234251
679,0.708997734,,0.387263048,0.58293947
680,0.69898066,,0.356583235,0.509525889
681,0.682299827,,0.354175214,0.51760164
682,0.670102151,,0.381887528,0.546329468
683,0.699351121,,0.192667876,0.463255436
684,0.793926274,,0.264504286,0.490601413
685,0.750439157,,0.23713909,0.586023046
686,0.551683852,,0.278680929,0.430444303
687,0.517998172,,0.127273749,0.367604285
688,0.444008584,,0.211651417,0.285265601
689,0.579709767,,0.248815553,0.301095935
690,0.554764998,,0.37539828,0.375149478
691,0.635648212,,0.299558121,0.433314174
692,0.50662887,,0.276234797,0.363474042
693,0.509627998,,0.353622096,0.238621723
694,0.52158964,,0.280111071,0.337010267
695,0.681140143,,0.412009503,0.555903231
696,0.695129415,,0.209586117,0.412078418
697,0.713609873,,0.0629067,0.406862692
698,0.696826105,,0.034809544,0.459622901
699,0.601060033,,0.219810309,0.426871286
700,0.709187836,,0.175868599,0.464406188
701,0.704940571,,0.308453029,0.60735577
702,0.521525054,,0.136925119,0.571576576
703,0.506888636,,0.006996742,0.474711561
704,0.565752894,,0.449433852,0.390376582
705,0.518201733,,0.304189624,0.373164971
706,0.56686035,,0.316216553,0.379449649
707,0.552679187,,0.430267214,0.482636648
708,0.400678856,,0.252932403,0.587078195
709,0.432124162,,0.103081288,0.616324937
710,0.553224823,,0.224524867,0.596913894
711,0.521378511,,0.124327623,0.713216476
712,0.467569451,,0.190494657,0.69976384
713,0.528832373,,0.305112217,0.507541742
714,0.434919067,,0.190339274,0.752807838
715,0.474979179,,0.215534131,0.616543744
716,0.541234443,,0.477809278,0.516574237
717,0.55736109,,0.230408674,0.409533379
718,0.606472547,,0.309605857,0.510820117
719,0.521661933,,0.398605755,0.572165573
720,0.486543239,,0.301392935,0.720901406
721,0.26154045,,0.329960433,0.808033872
722,0.291541828,,0.253180143,0.734943327
723,0.448775018,,0.283750098,0.613007387
724,0.350976045,,0.343346016,0.550080464
725,0.504505038,,0.384700503,0.406179385
726,0.532953923,,0.417411676,0.425284716
727,0.435121295,,0.448057561,0.307549966
728,0.570175173,,0.446509468,0.283386042
729,0.280677384,,0.367363755,0.344041507
730,0.397731406,,0.433594451,0.502711588
731,0.311462759,,0.278194572,0.628693311
732,0.253897198,,0.28265775,0.562572043
733,0.201441914,,0.14186376,0.62403021
734,0.07153163,,0.31007392,0.556505958
735,0.307576732,,0.215660963,0.548450334
736,0.449278104,,0.250955972,0.562258136
737,0.490545361,,0.355529342,0.408347693
738,0.341804268,,0.359724,0.491741095
739,0.251206014,,0.176417945,0.323865213
740,0.294679768,,0.370177903,0.283668608
741,0.358833332,,0.501166655,0.266501636
742,0.336581023,,0.429666009,0.29738088
743,0.313088362,,0.41785558,0.296903443
744,0.40363703,,0.206926993,0.253645905
745,0.333415477,,0.265632891,0.394889522
746,0.297523218,,0.333659391,0.54269262
747,0.322680124,,0.215580822,0.670403238
748,0.359656068,,0.393719572,0.720757499
749,0.276695314,,0.400499922,0.62670902
750,0.277344705,,0.453192571,0.596519121
751,0.255612752,,0.414228707,0.548086182
752,0.209253028,,0.335212525,0.531113434
753,0.3668368,,0.419387945,0.679202477
754,0.577065635,,0.325154466,0.63172851
755,0.40120255,,0.36588041,0.4383415
756,0.461188587,,0.381557295,0.281809535
757,0.258039301,,0.294583713,0.369884728
758,0.541524773,,0.362233423,0.288735396
759,0.514140255,,0.400330074,0.272741244
760,0.465059151,,0.398339636,0.359049516
761,0.632422815,,0.396895691,0.21326133
762,0.596275809,,0.282726149,0.153484905
763,0.606446206,,0.350308258,0.104482305
764,0.464689695,,0.311068646,0.139974045
765,0.520445123,,0.262525277,0.136892123
766,0.515967255,,0.258223387,0.083175601
767,0.5086501,,0.324629736,0.17883624
768,0.400052736,,0.263826157,0.246854391
769,0.413028093,,0.190116205,0.268327356
770,0.351195929,,0.261870347,0.244606582
771,0.353878526,,0.384752567,0.316096397
772,0.408575242,,0.336517098,0.274743864
773,0.348697345,,0.340191106,0.224611142
774,0.343315565,,0.290016367,0.374726023
775,0.307733108,,0.442542121,0.437232439
776,0.260839252,,0.353512085,0.429719305
777,0.269327712,,0.305259852,0.536978036
778,0.301390723,,0.370032355,0.544789406
779,0.269035922,,0.527710241,0.319216488
780,0.276585183,,0.508172498,0.314811657
781,0.306073189,,0.54313126,0.330755924
782,0.372047253,,0.390099424,0.326784539
783,0.289734415,,0.315647371,0.222745959
784,0.338395137,,0.338522653,0.168041282
785,0.279396201,,0.202310201,0.171705732
786,0.315727664,,0.087918366,0.218555264
787,0.272015791,,0.256427491,0.313353683
788,0.210929348,,0.367780576,0.294098768
789,0.371127886,,0.305289307,0.333092722
790,0.456378847,,0.302086692,0.400708192
791,0.326739247,,0.397796346,0.509156274
792,0.284832598,,0.322555496,0.490544483
793,0.357979639,,0.356299471,0.393380513
794,0.229588967,,0.483289666,0.478930721
795,0.255700835,,0.27708248,0.455804983
796,0.381202,,0.242730903,0.37567486
797,0.397562293,,0.111238918,0.336791747
798,0.406689013,,0.068075399,0.44229707
799,0.357082945,,0.376567986,0.721782099
800,0.351026833,,0.438732016,0.79809567
801,0.391134085,,0.425658047,0.619838292
802,0.436655437,,0.287067979,0.3177381
803,0.433667169,,0.336978465,0.364911026
804,0.33844705,,0.319736016,0.245213766
805,0.454728566,,0.32566873,0.250215285
806,0.393254806,,0.340143164,0.292108583
807,0.486245608,,0.442579159,0.320296868
808,0.540428478,,0.377159255,0.360683456
809,0.502496178,,0.502211227,0.428229272
810,0.485902495,,0.498551948,0.506089231
811,0.33362872,,0.297779451,0.333445445
812,0.354293958,,0.240545917,0.234970355
813,0.255467092,,0.272521707,0.276017965
814,0.328559939,,0.336378333,0.113593581
815,0.311564613,,0.310908241,0.227718726
816,0.325232133,,0.453780427,0.294834979
817,0.392101361,,0.461263594,0.246612365
818,0.42737413,,0.51065971,0.331780739
819,0.437168615,,0.533984303,0.284692777
820,0.423584036,,0.454863094,0.221687719
821,0.289872172,,0.380213749,0.107467402
822,0.405612834,,0.507248416,0.242719763
823,0.438428678,,0.537988568,0.241168127
824,0.396287695,,0.569467104,0.265646533
825,0.539473586,,0.468746919,0.349581851
826,0.437384925,,0.529280833,0.44605051
827,0.530963619,,0.548913874,0.42891646
828,0.493454057,,0.52540069,0.39998456
829,0.367968021,,0.482587631,0.450533117
830,0.468765002,,0.546153175,0.464500065
831,0.424380694,,0.615665603,0.443425683
832,0.504887112,,0.509264023,0.433567701
833,0.537238586,,0.481662414,0.465512876
834,0.275119488,,0.505797027,0.415005579
835,0.37581161,,0.329040689,0.496065059
836,0.399868416,,0.456369325,0.436760824
837,0.29644209,,0.341660056,0.452882638
838,0.502452882,,0.359508268,0.64198716
839,0.471751409,,0.372479519,0.584329013
840,0.493981186,,0.464098844,0.537873033
841,0.538009552,,0.597553989,0.663156067
842,0.557029576,,0.425733146,0.537079101
843,0.46009862,,0.339505693,0.397004278
844,0.479744215,,0.397777216,0.523969269
845,0.42639656,,0.459972104,0.534424083
846,0.585202308,,0.451554113,0.326784683
847,0.620323992,,0.402089199,0.283058765
848,0.536694969,,0.303341078,0.338186897
849,0.602901534,,0.307237132,0.320538965
850,0.439773511,,0.434698086,0.378513895
851,0.475735704,,0.531650033,0.352271084
852,0.500254326,,0.48780988,0.262983177
853,0.276554275,,0.563532513,0.396223069
854,0.351937835,,0.497618796,0.440664712
855,0.421579353,,0.594921079,0.532086064
856,0.546715593,,0.469995815,0.478566066
857,0.540384621,,0.442060995,0.328918343
858,0.555020204,,0.541245539,0.383741625
859,0.357558933,,0.479802735,0.328079629
860,0.306133773,,0.435398278,0.309657749
861,0.402784766,,0.466023615,0.291056308
862,0.263170597,,0.286215248,0.247707841
863,0.39550738,,0.323026344,0.300166003
864,0.348345178,,0.286720029,0.286804298
865,0.405255745,,0.224379676,0.329941218
866,0.362151351,,0.195800365,0.186960942
867,0.374698989,,0.367384,0.230299706
868,0.352617051,,0.309189575,0.184052183
869,0.307900027,,0.2673289,0.328423798
870,0.264380117,,0.210644196,0.504617456
871,0.33853438,,0.271038673,0.300830692
872,0.220974251,,0.383745562,0.402012555
873,0.212002866,,0.322343241,0.458569117
874,0.360466748,,0.261773371,0.338163751
875,0.356180739,,0.494293929,0.323367145
876,0.270073134,,0.396476943,0.452523158
877,0.204320824,,0.574277013,0.273253975
878,0.26691329,,0.250148892,0.49436736
879,0.31451425,,0.378235963,0.404010143
880,0.414664532,,0.200396089,0.312926707
881,0.327701709,,0.21895759,0.192497979
882,0.323686082,,0.209675476,0.062836783
883,0.402188547,,0.307195262,0.135883984
884,0.445377561,,0.437232621,0.114683162
885,0.305646322,,0.316126862,0.188109753
886,0.273038371,,0.389180379,0.34270415
887,0.421283688,,0.505320297,0.412702782
888,0.387282412,,0.500511482,0.342503601
889,0.364291849,,0.644888736,0.358026282
890,0.336792679,,0.418929543,0.438320223
891,0.514986496,,0.567863675,0.550772252
892,0.550649222,,0.55809326,0.463218848
893,0.386274767,,0.517699746,0.504749072
894,0.365688903,,0.518611423,0.412561534
895,0.449730079,,0.592809314,0.442150648
896,0.462232208,,0.458357534,0.383913854
897,0.381282538,,0.429975782,0.416805278
898,0.378049824,,0.473252034,0.362443907
899,0.39225311,,0.277248017,0.279464902
900,0.453762077,,0.425503193,0.165652082
901,0.432312205,,0.498815932,0.286649393
902,0.419967692,,0.475131495,0.365179217
903,0.455358753,,0.542263692,0.3570612
904,0.516041132,,0.402380481,0.344730851
905,0.525684586,,0.359211747,0.417200555
906,0.497713304,,0.619649819,0.607134159
907,0.40452759,,0.366193389,0.463436721
908,0.437258358,,0.4101886,0.412434016
909,0.539170264,,0.505665049,0.176172741
910,0.537503465,,0.411190081,0.172499017
911,0.582707497,,0.303344166,0.173977118
912,0.448811929,,0.223517922,0.172599364
913,0.52976337,,0.389958284,0.200616284
914,0.492209109,,0.428866449,0.21300155
915,0.469690999,,0.461669259,0.321133066
916,0.597896683,,0.505017848,0.382904205
917,0.533647598,,0.432478635,0.320591079
918,0.469371435,,0.463774848,0.228409149
919,0.565276588,,0.415875015,0.11846557
920,0.554088164,,0.479339568,0.188605233
921,0.530869313,,0.474891545,0.30850635
922,0.569134236,,0.482245903,0.325227225
923,0.468240368,,0.611642637,0.460845175
924,0.427424454,,0.751336266,0.43496055
925,0.387875509,,0.642679864,0.308741906
926,0.383391775,,0.600502818,0.328711971
927,0.487483045,,0.472449001,0.365122718
928,0.477883618,,0.48684802,0.279612403
929,0.374078212,,0.44220389,0.273405214
930,0.397305969,,0.466321023,0.27874853
931,0.393566881,,0.378397704,0.5115587
932,0.474915112,,0.368032074,0.402166812
933,0.358130538,,0.32663819,0.297575535
934,0.324807875,,0.389583099,0.425183794
935,0.423143116,,0.421367187,0.520156886
936,0.359145447,,0.292575617,0.650537185
937,0.433627165,,0.252605226,0.4508977
938,0.384842596,,0.511847373,0.436219412
939,0.512599403,,0.391606179,0.3994696
940,0.553209372,,0.437065993,0.254110691
941,0.549414989,,0.30451206,0.134518018
942,0.569721131,,0.261071065,0.225701083
943,0.704038687,,0.368965005,0.268492684
944,0.649590587,,0.322237682,0.24977918
945,0.514947716,,0.330578285,0.16253846
946,0.612441872,,0.436553781,0.118986424
947,0.421092489,,0.273050782,0.253108447
948,0.420206471,,0.352515267,0.395786964
949,0.508963062,,0.298842151,0.596893839
950,0.561656146,,0.207430664,0.450570783
951,0.43575721,,0.20855281,0.321373223
952,0.497700006,,0.201105446,0.368873498
953,0.466234263,,0.244638351,0.218497471
954,0.52903891,,0.317806134,0.332627073
955,0.42970401,,0.214234694,0.310424438
956,0.221646734,,0.210343643,0.468598752
957,0.391728738,,0.435330314,0.463607512
958,0.404276565,,0.651353326,0.611420098
959,0.459221298,,0.573750895,0.402992732
960,0.517376267,,0.533516802,0.400239811
961,0.501473969,,0.521514268,0.309738256
962,0.514012974,,0.544306983,0.107237885
963,0.493460321,,0.68858943,0.117831431
964,0.474991986,,0.607944477,0.252745517
965,0.36639925,,0.532989515,0.296978631
966,0.508933168,,0.298309213,0.434599417
967,0.643615742,,0.618843338,0.548665691
968,0.546170228,,0.582394286,0.418597933
969,0.545908849,,0.621374146,0.375562581
970,0.481607867,,0.426337487,0.481791105
971,0.495302457,,0.323693262,0.325294937
972,0.517324758,,0.351131623,0.342557368
973,0.599903344,,0.337316983,0.329559527
974,0.577123748,,0.278484909,0.340850109
975,0.398900178,,0.375320828,0.251601809
976,0.437927819,,0.448379793,0.386176757
977,0.456903793,,0.378290064,0.362080977
978,0.446735885,,0.381474459,0.313958711
979,0.5699104,,0.488676496,0.439451495
980,0.403532331,,0.410043714,0.424910428
981,0.397421024,,0.4528955,0.348067378
982,0.32140617,,0.486223218,0.469555065
983,0.247146343,,0.441270855,0.557724494
984,0.405081727,,0.43638793,0.371876997
985,0.337185881,,0.552225021,0.419613979
986,0.379451948,,0.43669972,0.53530262
987,0.385640024,,0.291513827,0.447645706
988,0.311751477,,0.383542742,0.381039022
989,0.321444848,,0.400397542,0.344863832
990,0.386679426,,0.495118263,0.260926789
991,0.387060708,,0.520253831,0.299996003
992,0.384407356,,0.507140181,0.387662478
993,0.430587149,,0.331529428,0.312520073
994,0.577334451,,0.497222368,0.332078257
995,0.519810943,,0.427882273,0.322855205
996,0.458592868,,0.526429535,0.418024821
997,0.515790075,,0.427503461,0.456973418
998,0.404090718,,0.361669198,0.514404851
999,0.415425615,,0.585098035,0.585541008
1000,0.494156732,,0.614227039,0.571016403
1001,0.513015896,,0.492334054,0.523372508
1002,0.423610844,,0.529089148,0.497861955
1003,0.412820414,,0.450360558,0.440573782
1004,0.449397898,,0.398533963,0.490222597
1005,0.557957563,,0.560382854,0.660908474
1006,0.518151195,,0.48993692,0.515394732
1007,0.64359683,,0.433878544,0.487832607
1008,0.528148007,,0.37597195,0.593167067
1009,0.522695543,,0.404305843,0.458211722
1010,0.454000278,,0.285009878,0.492672896
1011,0.433362085,,0.408889637,0.397352832
1012,0.5101418,,0.36657235,0.347441936
1013,0.490559618,,0.417965288,0.397488257
1014,0.352494356,,0.395062391,0.493329319
1015,0.444824297,,0.298298325,0.51274604
1016,0.395547295,,0.637274697,0.67693677
1017,0.425342179,,0.504940571,0.696197221
1018,0.512185647,,0.520108184,0.647787643
1019,0.441323947,,0.381343456,0.617481296
1020,0.395259677,,0.374140251,0.443612431
1021,0.453398208,,0.479347523,0.274647759
1022,0.46724518,,0.583061452,0.322531091
1023,0.465888896,,0.570611995,0.336822728
1024,0.51117571,,0.58687901,0.340203965
1025,0.693929477,,0.620035634,0.36171891
1026,0.510985977,,0.627049782,0.462718409
1027,0.282990453,,0.60866342,0.518824489
1028,0.478076193,,0.6128651,0.505248792
1029,0.354137086,,0.652962886,0.353535768
1030,0.542709048,,0.716968258,0.279038644
1031,0.461127596,,0.683122717,0.289991023
1032,0.466070237,,0.617035148,0.501997804
1033,0.501908376,,0.543784623,0.358738916
1034,0.45065928,,0.533957642,0.38284555
1035,0.34671046,,0.604324817,0.274981217
1036,0.305559597,,0.501636352,0.265738398
1037,0.461267022,,0.64148215,0.241539683
1038,0.451976113,,0.535729217,0.267742456
1039,0.472112278,,0.501741718,0.354484245
1040,0.488406966,,0.493569659,0.367274277
1041,0.459777136,,0.551476693,0.355134486
1042,0.430848399,,0.563151896,0.387565725
1043,0.567881051,,0.506163412,0.496158865
1044,0.438503162,,0.451019897,0.500996854
1045,0.344508356,,0.392107071,0.397680396
1046,0.517906376,,0.392362281,0.359320509
1047,0.412390781,,0.509053187,0.159120635
1048,0.546201994,,0.508338178,0.136514529
1049,0.556459673,,0.511354225,0.266459442
1050,0.494586005,,0.352522079,0.437586887
1051,0.51484689,,0.364881945,0.484305163
1052,0.471286594,,0.315043858,0.495199964
1053,0.637809642,,0.306954845,0.64839648
1054,0.504543053,,0.322751739,0.683576111
1055,0.510131686,,0.471428121,0.534815119
1056,0.470934358,,0.262567617,0.592047081
1057,0.513345073,,0.456245032,0.717248673
1058,0.395131738,,0.251083695,0.777467457
1059,0.468189561,,0.420067704,0.691439883
1060,0.384283307,,0.267493501,0.549191864
1061,0.397263949,,0.284907731,0.481958661
1062,0.394564273,,0.305871525,0.551139064
1063,0.4728902,,0.193813939,0.609361122
1064,0.390039596,,0.310108234,0.56317628
1065,0.519642713,,0.166660821,0.687226401
1066,0.417538202,,0.450017698,0.73780026
1067,0.360647213,,0.326512904,0.774092042
1068,0.48976103,,0.18408923,0.747872521
1069,0.445449292,,0.41556783,0.741206153
1070,0.576745288,,0.519438335,0.633613173
1071,0.692255606,,0.424415306,0.657389512
1072,0.564361705,,0.309153698,0.599264206
1073,0.550407493,,0.32672497,0.63898021
1074,0.537928741,,0.19231066,0.768357546
1075,0.716100803,,0.139937581,0.739704187
1076,0.593346939,,0.44735586,0.806518034
1077,0.566406632,,0.352304036,0.725936135
1078,0.489087011,,0.394462688,0.642064289
1079,0.394516715,,0.389023345,0.702647441
1080,0.455590794,,0.391023156,0.719280333
1081,0.692586296,,0.314415209,0.794309812
1082,0.548530347,,0.474642095,0.892702238
1083,0.62998701,,0.298731321,0.807608908
1084,0.453828956,,0.432380813,0.69296104
1085,0.447957817,,0.308078633,0.545020792
1086,0.528734463,,0.211725006,0.423086434
1087,0.564733474,,0.313246082,0.31669898
1088,0.875197966,,0.442319898,0.624579888
1089,0.629251831,,0.499255549,0.854208005
1090,0.815345982,,0.456320123,0.858762277
1091,0.698889716,,0.505938066,0.84492335
1092,0.775047586,,0.513878496,0.860906001
1093,0.622499629,,0.496821652,0.909424838
1094,0.659004774,,0.280567506,0.745247263
1095,0.505131379,,0.367385821,0.706438691
1096,0.523673749,,0.304341123,0.601711917
1097,0.514269572,,0.153977725,0.564043459
1098,0.532907865,,0.279376011,0.527343821
1099,0.476409592,,0.330742164,0.513463634
1100,0.421321393,,0.366519193,0.449365401
1101,0.547431825,,0.10367567,0.499969378
1102,0.493693185,,0.202022985,0.645855611
1103,0.455853136,,0.152872583,0.675121545
1104,0.575718113,,0.243716503,0.761733444
1105,0.492639662,,0.217823486,0.655093039
1106,0.38598366,,0.118616422,0.709141007
1107,0.586757777,,0.525388347,0.866690455
1108,0.39588579,,0.383862296,0.630241927
1109,0.503156044,,0.436249207,0.584878332
1110,0.37809919,,0.362398404,0.545168078
1111,0.410159173,,0.430824827,0.458384022
1112,0.198357233,,0.36988877,0.713512484
1113,0.430808692,,0.270305773,0.756590102
1114,0.464375825,,0.398891477,0.921783724
1115,0.44665952,,0.294060405,0.836206559
1116,0.274637395,,0.254487372,0.802523719
1117,0.346341905,,0.15986685,0.535506836
1118,0.322750704,,0,0.480197418
1119,0.457490576,,0.086849385,0.53354871
1120,0.469831591,,0.019382279,0.633492556
1121,0.356000736,,0.17710183,0.443457742
1122,0.470260938,,0.294923878,0.57774804
1123,0.395220123,,0.129703217,0.643355354
1124,0.514473915,,0.389382419,0.744936734
1125,0.527021751,,0.291222885,0.813863468
1126,0.473074528,,0.482298581,0.90506594
1127,0.553102301,,0.462035012,0.980516932
1128,0.46048853,,0.395045782,1
1129,0.530758986,,0.615935822,0.928763927
1130,0.455728343,,0.361155884,0.902810368
1131,0.332762987,,0.832133795,0.856005044
1132,0.333491267,,0.490474533,0.809308548
1133,0.500790061,,0.135177783,0.718494236
1134,0.576000626,,0.070381099,0.828739574
1135,0.465117178,,0.588328665,0.792676231
1136,0.514706882,,0.327236159,0.731165016
1137,0.359087185,,0.569299349,0.674110171
1138,0.39504891,,0.664060468,0.528185482
1139,0.433490267,,0.630366036,0.338252021
1140,0.418654368,,0.524825599,0.268434028
1141,0.420497396,,0.462448712,0.217536774
1142,0.363853606,,0.498677745,0.219564912
1143,0.522065043,,0.693882053,0.22226615
1144,0.58414357,,0.54140741,0.325025022
1145,0.534615753,,0.243564434,0.361989544
1146,0.599215829,,0.487824697,0.358663512
1147,0.72223112,,0.492131897,0.465365879
1148,0.630585815,,0.464141213,0.419619873
1149,0.77540729,,0.585246523,0.551195635
1150,0.477525796,,0.432386365,0.626364564
1151,0.51073674,,0.436233296,0.660661057
1152,0.699851835,,0.527792688,0.46376867
1153,0.579558019,,0.455848567,0.555330119
1154,0.774856407,,0.5085213,0.615952015
1155,0.635875624,,0.370006808,0.653624139
1156,0.524064015,,0.429285621,0.67656773
1157,0.485514142,,0.716493579,0.596835831
1158,0.471635648,,0.453412082,0.698235207
1159,0.493627167,,0.112693415,0.826763118
1160,0.64252225,,0.366251944,0.863238127
1161,0.537095567,,0.414638445,0.765152922
1162,0.567526047,,0.305328072,0.590071847
1163,0.535715795,,0.330657755,0.691256441
1164,0.568632871,,0.283925689,0.766863129
1165,0.615141918,,0.295235958,0.88150388
1166,0.616360751,,0.316369791,0.866117343
1167,0.361258273,,0.284390362,0.830063201
1168,0.401469329,,0.7331993,0.738323486
1169,0.443439768,,0.529569542,0.772826783
1170,0.329314888,,0.763909646,0.710206579
1171,0.444891733,,0.754212409,0.622325826
1172,0.487699036,,0.719580146,0.516621822
1173,0.632968303,,0.81820303,0.416832593
1174,0.570402619,,0.856068942,0.408121338
1175,0.633665546,,0.840837288,0.20025587
1176,0.710858703,,0.643067621,0.355185881
1177,0.830718258,,0.743223997,0.69944447
1178,0.70654434,,0.705245957,0.765878423
1179,0.409489984,,0.472167549,0.880024486
1180,0.487186351,,0.470316039,0.808044008
1181,0.510850892,,0.625799297,0.813707485
1182,0.505945241,,0.585337766,0.683281397
1183,0.54021081,,0.386359049,0.83642242
1184,0.656958846,,0.531480893,0.627025874
1185,0.210986605,,0.541897381,0.780944728
1186,0.316571681,,0.686126712,0.733067937
1187,0.391954899,,0.571122975,0.57268233
1188,0.429223859,,0.74533244,0.672627182
1189,0.451103504,,0.607405907,0.578431633
1190,0.413475672,,0.533859104,0.325735859
1191,0.460088807,,0.67454679,0.329846191
1192,0.413860839,,0.779893767,0.387619205
1193,0.56564469,,0.894322029,0.290220685
1194,0.295040803,,0.710269455,0.529570352
1195,0.421069674,,0.864934056,0.564055535
1196,0.515358505,,0.944228612,0.547314533
1197,0.409448055,,0.877148438,0.429289525
1198,0.547280527,,0.768035229,0.323417894
1199,0.49988971,,0.829153888,0.379909475
1200,0.445836454,,0.792682857,0.209622469
1201,0.689597448,,0.697484761,0.254211972
1202,0.623322733,,0.713381731,0.184852871
1203,0.441155303,,0.746239845,0.248988483
1204,0.492534912,,0.782872534,0.199727181
1205,0.447671034,,0.782420857,0.245212831
1206,0.50182387,,0.809440774,0.322841907
1207,0.43850583,,0.773482275,0.316956028
1208,0.501937513,,0.711578266,0.370804956
1209,0.509248448,,0.701228102,0.396203086
1210,0.374651799,,0.772910048,0.437841707
1211,0.458988273,,0.663094991,0.355504964
1212,0.313281179,,0.757076698,0.4735322
1213,0.462823541,,0.905079172,0.442280897
1214,0.465618657,,0.77052784,0.301566184
1215,0.392214817,,0.762588958,0.273922617
1216,0.388882559,,0.736153617,0.145168638
1217,0.390747327,,0.840043949,0.285378455
1218,0.510872794,,0.850039938,0.258478934
1219,0.410381262,,0.770365179,0.225278994
1220,0.533125212,,0.810385009,0.211445386
1221,0.526867904,,1,0.249934516
1222,0.423940374,,0.820324643,0.169446423
1223,0.507017124,,0.80842053,0.20939173
1224,0.626565602,,0.87433349,0.257053307
1225,0.460392616,,0.810203467,0.344026412
1226,0.514943763,,0.68167289,0.355495332
1227,0.218117149,,0.831880744,0.537269012
1228,0.27578061,,0.629451212,0.422718184
1229,0.262271704,,0.649388814,0.275672071
1230,0.177102228,,0.619612485,0.156709656
1231,0.340490906,,0.726050903,0.259381335
1232,0.139109623,,0.824069402,0.201167615
1233,0.313236986,,0.847611597,0.309063145
1234,0.246218383,,0.793761032,0.206898805
1235,0.297770601,,0.79286404,0.123341225
1236,0.242854532,,0.749319807,0.063623743
1237,0.171384088,,0.737065253,0.043443783
1238,0.175515861,,0.723347358,0.001533521
1239,0.279317238,,0.812846362,0.113010622
1240,0.178550376,,0.631279159,0.329890398
1241,0.223056238,,0.841203299,0.334850657
1242,0.306468033,,0.929863115,0.408319012
1243,0.344192922,,0.840833832,0.338999518
1244,0.381961335,,0.845815032,0.552098611
1245,0.275695556,,0.778506755,0.683096661
1246,0.431001955,,0.730084071,0.574266312
1247,0.333844226,,0.89207898,0.576546755
1248,0.405215557,,0.846820932,0.517048296
1249,0.476735104,,0.964015433,0.418445328
1250,0.417941313,,0.993545977,0.218586389
1251,0.320027423,,0.836721378,0.276354874
1252,0.313306892,,0.806147738,0.308099213
1253,0.558718115,,0.656810137,0.439667571
1254,0.559586412,,0.765319165,0.620762258
1255,0.423582498,,0.685818258,0.776445804
1256,0.198326519,,0.793805716,0.729009288
1257,0.222264888,,0.784897373,0.654348346
1258,0.411467827,,0.824302129,0.412808591
1259,0.331653409,,0.804944603,0.104971027
1260,0.27954158,,0.847747559,0.019045956
1261,0.426354198,,0.884023861,0.016901945
1262,0.307777938,,0.841822133,0.078290242
1263,0.361629006,,0.735511658,0.162290469
1264,0.33717269,,0.719241861,0.24034458
1265,0.286760797,,0.753697174,0.160632233
1266,0.391775787,,0.756037224,0.207162826
1267,0.253122251,,0.845652663,0.181628049
1268,0.325647768,,0.796764528,0.067578091
1269,0.382050215,,0.802834745,0.093137668
1270,0.331378976,,0.647939346,0.183817489
1271,0.311271801,,0.838466575,0.337839637
1272,0.289230192,,0.754442599,0.431435478
1273,0.407657224,,0.770249707,0.32507843
1274,0.505028698,,0.647514114,0.246030772
1275,0.470874158,,0.742783195,0.388107137
1276,0.511516491,,0.448936225,0.313572779
1277,0.503969761,,0.360719852,0.410053371
1278,0.48918801,,0.448159421,0.334747507
1279,0.389884537,,0.39813014,0.264422606
1280,0.448093713,,0.37043901,0.239840331
1281,0.494665104,,0.355302853,0.150377464
1282,0.51010105,,0.436343108,0.166394547
1283,0.392404146,,0.40113322,0.081854777
1284,0.442345131,,0.301613452,0.164388045
1285,0.650645062,,0.226079393,0.34824435
1286,0.50592303,,0.36655003,0.415295262
1287,0.464025425,,0.512899086,0.234857141
1288,0.380065936,,0.461897045,0.105866887
1289,0.273726647,,0.444731222,0.144551104
1290,0.378042241,,0.35334297,0.153151015
1291,0.315069145,,0.349219607,0.187654024
1292,0.430083218,,0.335839776,0.208394732
1293,0.375274828,,0.393099609,0.292709872
1294,0.485128335,,0.305143615,0.359073237
1295,0.62213612,,0.105909885,0.38237185
1296,0.491596171,,0.226626753,0.408478086
1297,0.458884569,,0.24789281,0.303238078
1298,0.412158666,,0.317958016,0.25668398
1299,0.281954696,,0.24389002,0.272111921
1300,0.47843855,,0.452429159,0.298331514
1301,0.569870829,,0.437481635,0.243330397
1302,0.504560488,,0.330819788,0.291525479
1303,0.409330786,,0.265833991,0.275298359
1304,0.378091923,,0.196082771,0.16463618
1305,0.473703367,,0.352262519,0.182223875
1306,0.504397279,,0.328786947,0.277856121
1307,0.474490855,,0.222991799,0.297307417
1308,0.610901561,,0.183569369,0.100663956
1309,0.567164856,,0.360277823,0.097213856
1310,0.529446407,,0.452553148,0.362182977
1311,0.503602737,,0.577297502,0.416931718
1312,0.401340784,,0.455246277,0.550473369
1313,0.353840598,,0.786810097,0.632684176
1314,0.257474797,,0.562408757,0.590936942
1315,0.358312533,,0.551769435,0.600132751
