aesthetics,memory,motion,quality,visual_verbal
0.00167104,-0.02092748,0,0,0.00300544
0,0,-0.02308987,-0.01698719,0.03891103
0,0,0,0,-0.01752582
0,0,-0.01083706,0,-0.0283209
0,0,0,0,-0.04048038
0,0,0,0,0.05496533
0,0.04186532,0,0,0.00887146
-0.05866909,0.01131907,0,0,0.01736547
-0.00436902,0.00093883,0.07629214,0,0.00407835
-0.03983688,0,0,0,-0.04461178
0,0,0,0,-0.03599675
0,0,0,0,0.03617472
0.03394982,0,0,0,0.0748985
0,0.00857232,0.00726508,-0.02669624,-0.07249393
0,0,0.03669823,-0.07770136,0.00623643
-0.04641717,0,0,0,0.05926812
0,0.01313815,0,0,0.03370281
0,0.00318701,0,-0.01598821,-0.02449962
0.02031162,0,0,0,0.02110671
0,0,0,0,-0.01627707
0,-0.02006848,-0.01523722,-0.03226862,-0.01595813
-0.05144306,-0.01115724,-0.01713692,0,-0.06738559
0,-0.02234663,0,0,0.0807175
0,0,0,0,-0.05272602
0,0,0.03005977,0,0.0068577
0.00430758,0,0,0.00531224,0.05546167
0,0,0,0,-0.09236608
0,0,-0.0507801,0,0.03150932
0,0,0,0.04395129,-0.07508751
0,-0.02116886,0,0,0.07841689
0,0,0.31663511,0.01516993,-0.00350957
-0.0248479,-0.02732683,0,0,-0.01390616
-0.11841655,0,0,0.06468984,-0.02122338
0,-0.02119638,-0.24330794,0,0.08749183
0,0,0,0.0286697,-0.04719164
0.06358414,0,0,0,-0.1283364
0.05495206,-0.018023,0.24335395,0,0.00161415
0.02673257,0,0.16140554,0.03898314,-0.02119519
0,0,0.13994776,0,0.20029188
0,0,0.26624511,0,-0.0267521
-0.01180114,0,0,0,0.03434615
0,0.01430201,0,-0.0786302,-0.03004671
0,0.01014812,-0.82138106,0,0.01105281
0.00331205,0.07125806,-0.00160116,0,-0.00422655
0,0.03441027,-0.0015116,0,-0.0525563
0,0,-0.02498047,0,0.15158671
0,0,-0.01639746,0,-0.07593377
0.07288496,0.00071271,-0.02182471,0,-0.01959096
0,0.00679874,0,0,0.01404555
0,0,-0.03835525,-0.01522797,-0.00260916
-0.00216406,0,0,0,0.05663744
0,0,-0.03943708,0,0.05020755
0,0,0,0.02297031,-0.14783007
0.02970011,0.00380054,0,0,0.12801088
0,0,0,0,-7.80E-05
0,0,0,0,-0.1494546
0.01335093,0,0,0,0.02220884
0.00821144,0,0,0,0.11110252
0,0,0.02876707,-0.00754838,-0.12137863
0,0,0,-0.00752376,0.04072688
0,0,0,-0.01301028,-0.01339645
0,0,-0.04083736,-0.01451199,0.09665236
0,0,0,0,-0.06627457
0,0,0,0,-0.0379188
-0.00660939,0,0.01093603,0,-0.00124318
0,0,0.02424213,0,0.05748323
-0.00035854,0,0.00238757,0,0.00291585
0,-0.00097997,0.0137026,0,-0.03737543
0,0,0,0,0.01066748
-0.00725865,0,0,0,0.10061914
0,0,-0.04114541,0,-0.10009729
-0.01207226,-0.00275083,-0.00489095,0,0.13173765
0,0,0,0,0.00668306
0,-0.0012633,0,0,-0.19699736
0.06309757,0,0.00904099,0,0.05558391
0,-0.01568601,0,0,0.08102429
0,-0.00258273,0,0,-0.09318043
0,-0.01112945,0,0.01070614,0.00266935
0,0,0.00792968,0,0.00638351
0,-0.00855271,0.00629298,0,6.57E-05
0,0,0,-0.01075329,0.03352207
-0.01086228,0,0,0,0.04780901
0,0.03727171,-0.01867963,-0.06483268,-0.14018566
-0.00857463,0.0064116,0,-0.0010161,0.0175694
0,0,0,0,-0.00046046
0,0.01980531,0,0,0.05156408
0.03243064,0,0,0.01740103,0.01319474
0,0,0.01172977,0,-0.11227384
0,-0.07474585,0.01434376,0,0.08765987
0.0105402,-0.03703931,0,-0.02646737,-0.07136787
0,0,0,0,-0.00279372
0,0,-0.02078538,0,-0.00992508
0,0,0,0.02873719,0.00857348
0,-0.02877403,0,0,0.06456981
0.08973296,0,0.04645998,0,0.0378204
0,-0.03191445,0,0.00373969,-0.04487989
0,0,0,0,0.00057601
-0.03065766,0,0,0,0.03950475
0,0.00194222,0,-0.00865356,0.10851989
0,0.0331249,0.00296316,0,-0.06753982
0,0.05290269,0.01065119,-0.00950106,0.07896405
0,0,0.11933158,0,-0.16338737
0,0,0,0,0.00066328
-0.01224482,0,0,-0.07395471,-0.06011994
-0.04694418,0,-0.05947533,0,0.066771
-0.00110995,0,0,0,-0.10255389
-0.03966174,0,0,0,0.06124766
0,0,0,0,-0.00872113
-0.0094441,0,0,-0.00284651,-9.67E-05
0,0,-0.02545403,0,0.07954388
-0.01774674,-0.00706737,-0.03871706,0,-0.03610174
-0.03416432,-0.00086745,0,0.00869455,-0.0007026
-0.01446378,-0.01478696,0,0.04650698,0.09127499
0,-0.02548976,0,0,-0.09578292
0,0,0,0,0.0262016
-0.06746938,0,0.20880091,-0.07390831,0.01479563
-0.04313986,0.06047979,0,0,-0.0795014
0,0,0,0,0.0394721
0,0,-0.04563676,0.02106556,-0.04090874
0.04053882,0,0,0.05374823,0.13444122
0,-0.03157799,0,0.07890408,0.02011448
0,0,0.06485923,0,-0.0545939
0,0,0.13899136,0,-0.01899668
0,0,0.01465737,0.01255013,0.0193886
0.01944962,0,0,0.01564787,-0.05360872
0,0.09495872,0,0,0.05869757
0,0,0,0,-0.00479366
0,0,0,-0.07350665,-0.04922859
0,0,-0.33684055,-0.06680034,0.0374346
0,0.02050411,-0.00332224,0,-0.00254944
0.06201272,0,-0.04203984,0,-0.01181949
0,0,-0.01019281,0,-0.04928878
0,0,-0.00473821,0,0.01489672
0,0,0,0.00942302,0.02201658
0.07350768,-0.01088126,0,0.02295918,0.00960393
0,0,0,0,-0.03090298
0,0,0,0,0.03556949
0,0,0,0,-0.0104525
0,0,0,0,-0.0358989
0,0,0,0,0.00660404
-0.01154622,-0.00334474,-0.01379732,0,-0.04186119
0,0,0,0,0.01041374
0,0,-0.00384287,0,0.03308312
-0.06232426,0,0,0,-0.00666545
0,-0.00165508,0,0.00441557,-0.01140596
0,-0.01150487,0,0,0.01307761
0,0,0,0.01868155,-0.03467288
0,-0.04277472,0,0,0.11874518
0,0,-0.00962059,0,-0.08747411
0,0,0,0,0.01125619
0,0,0,0,0.05907299
0,-3.35E-05,0,0,0.01898128
0,0,0.02182205,0,-0.0525895
0,0,0.07857816,0.00235624,-0.0724087
-0.01223535,-0.00308947,0,0.03186737,0.06374117
0,0,0,0.05862886,0.0807866
0,0,-0.00012025,0,0.0120787
0.03400712,0.00771114,0,0,-0.01656613
0,0,-0.02334025,-0.01644455,-0.00715131
0,0,0,0,-0.09930956
0,0.02775728,0,0,0.05348445
0.01593692,0.00113444,-0.03894157,0,0.06253889
0,0,0,0.05355494,-0.08562283
0,0,0,0,0.0076471
0,-0.02126258,0,0,0.01178574
-0.01035162,0,-0.00105201,-0.02252984,0.04689088
-0.0218591,0,-0.00971725,-0.00407337,-0.113318
-0.02466173,0,0,0,0.05153754
0,0,0,-0.03075201,0.01841353
0,0,0.00515275,0,0.05045685
0,0.00150741,0,0,-0.12432881
0.0049402,0.02320209,0.00735024,0,-0.07060721
0,0,0,0,0.05073275
0.01334667,0,0,0,-0.02305519
0,-0.00765557,0,0,0.02996268
0.03197691,0,0,0,0.03607196
0,0,0,0,-0.0441912
0,0,0,0,-0.00262177
0,0,0,0,-0.00991183
0,-0.01735879,0,0,0.07656616
0.00478814,-0.02009055,-0.00267091,0,-0.06630442
0,-0.01482646,0,0.02630214,0.02687767
0,0,0,0,-0.12782021
0,0,0.02188102,0,-0.00394731
0,0,0,-0.02236909,0.08721704
-0.02523609,0,0,0,0.03899996
-0.01814234,0,0,-0.01376963,-0.10644037
0,0,-0.01171844,0,-0.02037972
0,-0.0059204,0,0,0.01357674
0.00995798,-0.00877175,0,0.07126612,0.0645891
0.00864273,0,-0.00929207,0,-0.02969012
0.00113736,0,-0.00954485,0,-0.03627488
0,0,0,0,-0.01945055
0,0,0,0,0.02734694
0,0,0,0.00596263,0.13001138
0.03332709,0.01899997,0,0,-0.08148641
0,0.01871663,0,0,0.06319169
0,0,0,-0.01604431,-0.03789663
0,0,0.00142783,-0.01031756,-0.11655456
0.01616479,0,0.0554091,0,-0.00335535
0.00638873,0.00621,0,0,0.02501535
0.01660262,0,0,0.05885978,0.08291314
0,0,-0.04585048,0,0.00298605
0.01781271,0,0,0,-0.03913379
0,0,-0.0264291,0,0.05715317
0,0.00544472,0,-0.0244409,-0.0042298
0,0,0,0,-0.02513749
0,0.00546569,0,0,0.16690197
0,0.00896164,0,0.02070374,-0.05716931
0,0,0,0,-0.00249184
0,0,0,0,-0.07563032
0,-0.0719299,0,-0.04136027,0.02417735
0,0,0,0,0.0852718
0,-0.03477098,0.03673666,0,-0.05319093
0,-0.01938111,0,0.073078,9.24E-05
0,-0.01705012,0,0,0.0455404
0,0,0,0,-0.0393062
0,-0.02752271,0,-0.06842597,-0.06238577
0,0,0,0,0.04938059
0,0,0,0,-0.00841165
0.01963687,0.02044962,0,0,-0.07468891
0.02181649,0,0.02206185,0,0.11924273
0,0.04554354,0,0,-0.05276089
0,0.00021822,0,0,0.01651253
0,0.00423236,0,0,-0.03780268
0,0,0.00133406,0,0.09494547
-0.06609013,0,0,0,-0.06947514
-0.05162293,0,0,-0.00255632,-0.05997739
0,0.012851,-0.03826705,-0.03390496,0.11629479
-0.00735247,0,0,0,0.00880571
0,0,-0.01767702,0,-0.10573453
0,0,-0.00226051,0,0.11712723
0,-0.00015339,0,0,-0.16314857
0,-0.02856452,0,0,0.08270688
0.00561469,0,0,0.04745116,0.04061745
0,0,-0.00126584,0,0.01097815
0,0,0,0,0.04176669
0.03029825,0,0,0,-0.0039474
0.00747476,0.01142695,0,0.00320912,0.0272618
0.0234333,0,0,0,-0.10494011
0,0,0,0,0.02772337
0,0,-0.00029996,0,0.01852074
0,0.02536662,-0.00784497,0,-0.10695666
0,0,0,0,0.13069627
0,0.00271378,0,0,0.03667496
-0.08520987,0,0,0,-0.13676122
0,0,0,0,-0.04178653
0,0,0,0,0.01515212
0,0.03884696,0,0,0.0580266
0,0,0,0.00483038,-0.00062025
0.02098043,0,-0.00299842,0,0.04512974
0.02845424,0,0,0,0.01858324
0,0,0,-0.0150739,0.01021147
0.01624821,0,0,-0.03964015,-0.05489179
0,0,0,0,0.04009894
0,-0.01171874,0,-0.00224023,0.00525468
0,-0.01807286,0,-0.00724572,-0.03024128
0,0,0,-0.02073749,0.00950052
0,0,0,0,0.0392372
0.0032789,0.00093774,0,0,0.00429731
0,0,0,0.00078805,-0.01735999
0,0,0,0,0.03713384
0,0,0.0038985,0,-0.0353025
0,0.02653076,0.00139298,0,0.01072442
0,0,0,0,-0.09377462
0,0,0,0,0.0077914
0,0,0,-0.03777944,-0.00762113
-0.02348372,0,0,0,0.18476378
-0.01195319,0,-0.009325,0,-0.07153091
0,0.00565913,0,0,-0.03897567
-0.0013679,0.01011433,0,0.03390391,0.0226616
0,0,0,0.00058512,-0.00022332
0,0,0,0,-0.12751221
-0.01852489,0,0,0,0.05548106
0,0,-0.00863235,0,0.05353916
0,0.00147717,0,0,-0.01267243
0.01740028,0.02313425,0,0.01559093,0.01346898
0,0,0,0,-0.01611616
0.03177119,0,0,0,0.00867522
0.03035835,0,0,0,0.05091127
0,0,0,0,0.00228902
0,0,0,0,-0.05956442
0,0,0,0,-0.01368005
-0.0242065,-0.0059095,0,-0.00614586,-0.00375618
0,-0.00508809,0,0,0.01779393
0,-0.01327164,0.00239828,0,-0.00673342
0,0,0,0.04338813,-0.02662607
0,0,0,0,0.00527564
-0.00323243,0.01442733,0,0,-0.00781014
0,0.00812553,0,-0.01827302,-0.00262242
0,0,0.01206311,0,0.01164922
0,0.00872735,0,0,0.03040441
0,0,0.01429514,0,-0.06225863
0,0,0,0,0.05730962
-0.04800551,-0.01005795,0,-0.03188812,0.07211741
0,0,0,0,-0.01182506
0,-0.01126158,0,0,-0.1669948
0.0593469,-0.01258428,0,0,0.07699787
0,-0.00039286,-0.00588824,0,-0.09952073
0,0,0,0,0.07911059
0.01779184,0,0,0,-0.05610901
0,0,0,-0.03213251,0.00419948
0,0,0,0,0.09074265
0,-0.00708453,0,0,0.07561641
0,-0.0029854,-0.03604659,0,-0.24836343
0,0,0,-0.0662142,0.06606942
0.01366887,0,0,0,0.04798485
0.02701367,-0.00285544,0.0376005,0,-0.01755948
0,-0.00264349,0,0,0.05214342
0.02239118,0,0,0,-0.06828833
0,0,0,0,0.07540422
0,-0.01148035,0,0,-0.07880214
-0.02235542,-0.00030459,0,0.01592172,0.00072579
0,-0.00721121,0,0,-0.00753155
-0.0208971,0,0,0,0.15180178
0,-0.00194332,0,0,-0.04661183
0,-0.01535554,0,0,-0.09483538
0.0135687,0,0,0.00765843,0.02003036
0,0,0,0,0.03691665
0,0,0,0.06436956,0.0229375
0,0,0,0,0.06481075
0,0,0,0,-0.14511259
-0.02262397,0,0,-0.08360058,0.06694897
0,0,0,0,-0.05357951
0,0.03185151,0,0,0.030034
0,0,0,0.00079788,0.03785026
0,0,0,0.05426392,-0.0951583
0,-0.01590804,0,0,-0.06447633
-6.40E-06,-0.01084448,-0.01239793,0,0.10994605
0,0,0,0,-0.03744508
0,0,0,0,-0.04766201
0,0.00671292,0,0,-0.01371215
-0.05084514,0,-0.00199708,0,0.07594369
0,0.01872889,0,0,0.03046135
0,0.00773267,0,-0.03035096,-0.10659905
0,0,0,-0.05277411,0.05800611
0,0.0214157,-0.02416271,0,-0.01892592
0,0,-0.00285857,0,0.01191947
0.02119247,0,0,0.04533668,-0.00305404
0.02143278,0.00799393,0,0,0.01203892
0,0,0.02465008,0,-0.12458699
0,0.01289405,0,0,0.11113406
0.05048695,0,0,0.02355609,0.07253918
0,0,0,0,-0.04261907
0,-0.01143077,0,0,-0.00464555
-0.00389912,-0.02139281,0,0,-0.02971006
0,0,0,0.01253626,0.08027587
0,0,0.02557055,0.03246264,-0.00528185
0,0,0.01161495,0,-0.07713716
0,0,0,0,-0.02058254
0,-0.00984272,0,-0.00904654,0.01626204
0,-0.00790512,0,0,-0.04073347
0,-0.02174807,0,0,-0.05543849
0,0,0,-0.04388167,0.1068538
0,-0.02762243,0,0,-0.09317375
0.01078098,0,0,-0.02793982,0.12460795
0,0,0,-0.01369016,-0.01068954
0.0102554,0,-0.00044239,0,0.02475271
0.00065589,0.01953069,0,0,0.00841165
0.0179814,0,0,0,-0.10577264
0.00450535,0.00082712,0,0,0.03732452
0,0,0,0.04746584,0.06378875
0.01146551,0.00806532,0,0.01660681,-0.02330893
0,0,0,0,-0.06023716
0,0,0,0,0.05658226
0,0.01455811,-0.02637688,-0.03100581,-0.04791418
-0.03093811,0.00947982,0,0,0.07360496
0,0,0,0,-0.06936014
-0.00864727,0,0,0,0.01854559
-0.04166503,-0.00599313,0,0,-0.01008756
0,-0.00194223,0.0102915,0,-0.040728
-0.01308609,-0.01196284,0.03558716,0,0.0085094
0,0,0,0,0.01975678
0,0,0,0,-0.00190099
0,0,0,0.05614,-0.02646693
0,0,0,0.00397878,0.04793291
0,-0.03056342,0,0,-0.00707943
0,0,0,0,0.08287835
0,0,0.00803806,-0.04813763,0.01429038
0,0,0,0,-0.08912581
0.03308964,0,0,0,0.0267649
0,0,-0.01568978,0.10296293,-0.03527273
0,0.01217099,0,0,0.07944177
0.03224277,0.01725308,0,0,-0.02797823
0,0,0,0,-0.09235291
0,0,0,0,0.0603632
0,-0.01735416,0,-0.00369864,0.03319636
-0.03046797,-0.00163328,-0.0088557,-0.00847502,-0.01253749
-0.02641778,0,0,0,0.0441044
0,0,-0.00468633,-0.00043312,-0.06558634
0,0,-0.02167715,0,-0.02809322
0,0.02276973,0,0,0.03689837
0,0.03366978,0,-0.07438836,0.01291893
0,0,0,0,-0.032773
-0.05965013,0,0,0,0.07263258
0,0,0,0.00823214,-0.01385589
0,0.00167142,0,0,0.0307775
0.01837572,0.01748684,0,0,-0.06425255
0,0,0,-0.02571569,-0.05003227
0,0,0,-0.00245296,-0.02218019
0,-0.00245115,-0.03922624,0,0.07829188
0,0,0,0,0.04513197
0.06111429,-0.00087726,0,0.00489132,-0.03351975
0,0,0.01710602,0,-0.04239018
0,-0.04460361,0,0,0.04316299
-0.03990467,0,0,0,-0.07730308
-0.03328528,0,0.01852571,0,-0.02905003
-0.01481879,0,0.02366806,0.0585387,0.06340017
0,0,0.02994685,0,-0.00529399
0,0,0.05052301,0,-0.03691711
0.07968132,0.02201452,0.01149568,-0.00299059,0.00356262
0,0.00926296,0.00065665,-0.00739206,0.04601912
0,0,0,0,0.00038868
0,0.01954839,0,0,0.00770349
-0.03570675,0,0,-0.02426157,0.07637372
0,0,-0.03823994,-0.02865651,-0.07573919
0,0,0,0,0.02000171
0,0,-0.00189897,0,-0.02306131
0,0,0,0.05806847,-0.04169315
0,0,-0.08668198,0,0.05278463
0,0.01356725,0,0,-0.0135441
0,0,0,0,0.02693898
0,0,0.01624556,0,-0.00466708
0.00496148,0,0.0139385,0,-0.07686914
0.02613854,0,0,0,0.05222244
0,0,0,0,-0.03219866
0,0.03813425,0,-0.07672512,0.03187805
0,0.03215474,-0.01169782,0,0.03576462
0,0,-0.00597982,0,-0.03223788
0,0,-0.00662373,0.00776154,-0.02049361
0,-0.02824223,0,0,0.05447993
0,-0.03007139,0,0,0.06329509
-0.04761993,0,0.07177529,0,-0.0368226
-0.05489952,0,0.1117082,0,-0.04028693
0,-0.02157507,0,0.06555342,0.03184829
-0.01147424,0,0,0,0.00260406
0,0,-0.03120248,0,0.02138196
-0.09067414,0,-0.15259642,0,-0.08183521
0,0,-0.0283423,0,-0.00341832
0,0,-0.00102328,0,0.10876528
0.00557083,0.00679193,0,0,-0.00223764
0,0.0298845,0,0,-0.05424501
0,0,0,0,0.04631273
0,0,0.00673699,0,-0.11561704
0.06779031,-0.0242785,0.00278152,0,-0.02089879
0,0,0.01424442,0.00399621,-0.04323041
0,0,0.03233353,0,0.07052699
-0.07776217,0,0.02073632,0,0.05645178
0,-0.04534111,0.0060279,0,-0.09739419
0,0,0,0,0.00525412
0.06455201,0,0,-0.03583003,0.08826009
0,0,-0.00718656,-0.01342111,-0.01272873
0,0,-0.0293614,0,-0.03609134
-0.08485687,0,-0.02203971,0,0.09630523
0,0,-0.00630576,0,-0.12411875
0,0,-0.00347247,0.00780331,-0.01110252
-0.11262096,-0.06889819,0,0,0.03306105
0,0,0,0.13045502,0.02040022
0,0,0.03988562,0,0.02972935
0,0,0.00866969,0,-0.07130815
0,0,0,-0.08882738,0.03694205
0,-0.01070798,0,0,0.0676897
0,0,-0.02285448,0,0.04104526
0.02254742,-0.00973129,-0.04830199,0.02674037,-0.13865118
0.02306418,-0.03902486,0,0.0191692,0.02179318
0.00943404,0,0,0.00705185,-0.01463195
0,0,0.0150026,0.17096993,0.05584915
0,0,0,0,0.10905723
-0.04395838,0,0,0,-0.17081997
-0.14764013,0,0,-0.02444617,0.05209696
0,0,0,-0.01647789,0.02443656
0,-0.04105481,0.00299014,-0.01469388,-0.03960148
0,0,0,-0.13943549,0.13996521
0.03677718,-0.13692675,0,-0.19507094,-0.12553109
0,0,0,-0.08776636,0.08780408
0,0,0.0042515,0,-0.06714577
0,0.0178797,0.03790119,0,0.0626832
0.02370326,0.03652931,0,0,-0.04965752
0.03565826,0.05002899,0,0,-0.04499823
0.03966034,0,0,0,0.04650452
0.01105507,0,-0.01871583,0,-0.06366049
0.0573929,-0.01224346,0,0,0.11287035
0.03850722,0,0,0,0.00397717
0.01416379,-0.05063925,0,0,0.02498438
0,0,0.0215072,0,-0.06598494
0.01617432,0,0,0,0.04145499
0,-0.01393504,0,0,-0.01846222
0,0,0,0,-0.1092275
-0.07261732,0,0,0,0.00936401
0,0.00146109,0,0,0.03816651
0,0.02986516,0,0.02816234,0.05612885
0.02611335,0,0,0,-0.05258394
0.01648245,0,0.01460882,0,0.09486469
0,0,0,0,-0.01580326
0.03126457,0,0.00868578,0,0.04559354
0,0,0,0,-0.00823415
0,-0.02428313,0,0.00786083,0.02119621
-0.04941299,0,0,0,-0.09808084
0,0,0,0,0.08938892
0,0,0,-0.00771341,-0.08069589
0.09330798,0,0,0,-0.00316858
0,0,0,0,-0.03911941
0,0.02001481,0,0,0.09993806
0,0,0,-0.0013947,-0.00635578
0,0,0,0,-0.06504131
0,0,0,-0.01595615,0.07403333
0,0,0,-0.00615464,-0.14496615
0,0,0.02904689,0,0.04515904
0,0,0,-0.03035047,-0.00223653
-0.01782356,0.00420511,0,0,0.07788178
0,0.00141124,0,0,-0.09227269
0,0.00659768,0,0.0153742,0.02740221
0,0,-0.00744325,0.02283295,-0.0348106
0,0.03058848,-0.04113419,0,0.00189887
0,0,0,0,-0.0187436
0,0,0,0,0.16832201
0,0.04871828,0.01986437,0,-0.18021115
-0.00289459,0.03401197,0,0.00542242,0.04066837
-0.0030248,0.00334038,0,0.00112226,-0.00552056
-0.00058152,0,0.0258672,0.00134316,0.08187944
0,0,0,0,-0.09833346
0,-0.12912488,0,0,0.03603774
0,-0.01052899,-0.04790493,0,0.01563085
0,0,0,0,0.14587603
0,0,0,0.00755195,-0.01744949
0,0,0,0,-0.14870127
0,0,-0.00125269,0,0.03063152
0,0,0,-0.03834866,-0.04468912
0.03175874,0,0,0,0.08569738
0.00898017,0,0.00682337,0,0.02025155
0,0,0,0,-0.02973658
0,-0.01666161,0,0,-0.04529676
0,-0.01938929,0.00925733,0,0.07457623
0,0,0,0,-0.08276225
0,-0.0090886,0,0.00230691,0.02840168
0,0,-0.03136758,0,0.00904006
0,0,0,0.04757974,-0.01435724
0,0.01763314,0,0,0.02887428
0,0,0.01853305,0,0.11251431
0,0,0.02264703,0,-0.06017029
0.05432671,0.00750545,0,0,-0.08148252
0,0,0,0.00676855,0.05660424
0,0,-0.03011796,0,-0.04907492
-0.01762116,-0.00258464,-0.00721764,0,-0.0036511
-0.04716737,0,-0.01899303,0,-0.01646051
0,0,0,0,0.07914092
0,0,0,0,0.0121069
0.03478777,0.00757983,0.0326148,0,-0.09539703
0,0,0,0,0.01127335
0,0,0,0,-0.01881481
0,0,0,-0.02425084,-0.11116003
0,0,0,-0.03367282,0.09043531
0,0,0,0,0.05381164
0,0,0,0,-0.06376881
0,0,0,-0.00793809,0.04996328
0,0.02257465,0,0,0.00721817
0,0,0,0,-0.09521627
0,0.02012215,0,0,0.07075811
0,0,0,0,-0.00633538
-0.04823716,0,0,-0.01757951,-0.01101794
0,0.03355127,0.00075411,0,-0.04113207
0,0,0.0601478,0,-0.02044946
0.02452865,0,0,0,0.06412039
0.02485399,-0.00558747,0,0,0.08821316
0,0,-0.04388556,0,-0.00873328
0,0,0,0,-0.04406238
0,-0.0673826,0,0,0.07756228
0,0,0,0,0.01357619
0.00835956,0,0,0.0250044,-0.08592637
0.01236904,0.02497676,0,0,-0.01414885
0,0,0,0,0.03315555
0,0,0,0,-0.0803062
-0.00936197,0,-0.02580956,0,0.03998617
0,0,0,0,0.02055221
0,0,0,0,-0.0222106
0,0,0,0,0.0718223
0,0,0.01183938,0.00639381,-0.09047241
0.02860846,0,0,0.03658957,0.0199099
0,0,0,0,0.05113848
0,0,0,0.06766965,-0.0055864
0,-0.04089925,0,0.02608734,0.07922058
0.01399613,0,0.02814206,0,-0.10487213
0,0,0.01105451,0,0.0740195
0,0,0,-0.01797974,-0.12791683
0,0,0,-0.01171758,-0.0381819
0,0,-0.03281033,0,-0.02527076
0,0,-0.00400883,0,0.09428098
0,0.05489476,-0.0012303,0,-0.12231448
0,0.04586148,0,0,0.01903266
-0.0537111,0.00210977,0,0,0.10490867
0,0,0,0,0.06173845
0,0,0,0,-0.03060056
0,-0.00178857,0,0,-0.02892955
0,0,0,0,-0.02925962
0,-0.00341449,0,0,0.07487244
0,-0.03637347,0,0,-0.08380196
0,0,0,0,0.02366598
0,0,0,-0.02312741,0.00951833
0,0,0,0,0.04117899
0,0,0,-0.00768062,-0.03693204
-0.00299183,0.03829254,0,0,0.08656368
-0.02813669,0,0,0,-0.06220558
0,0,0,0,0.00993946
-0.00535739,0,0,-0.00360922,-0.0243951
0,0,0,-0.0447725,0.12029125
-0.00214276,0,-0.00973717,-0.01181618,-0.0679323
0,0,-0.00619203,0,-0.09139824
-0.07251739,0,0,0,-0.09970092
0,0,0,0,0.0682568
0,-0.00776836,0,0,0.01249048
0,0,0,0,-0.05739198
0,0,0,-0.0616849,0.09658438
0,-0.02139635,0,0,-0.01014284
-0.01159408,0,-0.01124607,0,0.00549895
-0.00209028,-0.01092566,0,0.00629541,-0.09016331
0,0,-0.00013352,0,0.03126727
0,-0.03467972,0,0.03777407,-0.00866372
0.01659701,0,-0.00302351,0.00353059,-0.02676537
0.0129555,0,0,0.0466221,0.10642823
0,0,0,0,-0.00017695
0,0,0,0.01875553,0.07337116
0,0,0,0,-0.01791496
0,0,0,0.04962541,-0.10604622
0,0.03486552,0.01822592,0,0.00854316
0,0.02832914,0,0,0.09578616
0,0,0.02835244,0,0.07152423
0,0,0,0,-0.02906663
0,0,0.04644431,0,-0.01965226
0,0,0,-0.01404675,0.01405102
0,0,0,0,0.0268262
0,0,-0.05239602,0,-0.06335584
0,0,0,0.00201196,-0.01952632
0,0,-0.01189636,0.0674087,0.09249332
0,0,0,0,0.01439146
0,0,0,0,-0.07351861
0,0,0,0,-0.04298558
0,0,0,0,0.03721016
0.01053852,0,0,0.00343569,0.02227246
0,0,0,0,-0.13580219
0,0,0,0,0.01583535
-0.05251101,0.04636603,-0.02362809,0,-0.05167574
0,0,0,0.07872591,0.04166106
0,0,0,0,0.0942782
0,0,0,0,0.00073024
0,0,0,0,-0.00655091
0,0,0,0,-0.0125514
0,0,0.012608,0,0.00515693
0.0109839,0,0,0,-0.01374757
0,-0.00899897,0,0,0.15887732
0.00901788,0,0,-0.0570058,-0.29997573
0.04321888,0,0,0,0.1355618
0.05417739,0.04326212,0,0,0.01936866
0,0,0,0,0.01485647
0.00012972,0,0.06031584,0,-0.0363627
0,0,0,0.04396229,0.00268697
0,0,0,0,0.04939942
-0.14305663,-0.02245369,0,0,-0.10359306
0,0,0,-0.05757247,0.02067445
0,0,0.03728985,0,-0.04954975
0.09498748,0,0,0,-0.01764796
0,0,0,0,0.00636636
0,0,0,0,0.06164774
0,0,-0.01467162,0.10161761,0.05071059
0.06539902,-0.02793219,0,0,0.01477689
0,0,0,0,-0.10621603
0,0,0,0,-0.06750551
0,0,0,0,0.09040703
-0.00755083,0,0,-0.00647095,0.01263375
0,-0.01107578,0.00437013,0,-0.09098035
0,0,0.0312279,-0.06547916,-0.00595894
0,0,0.05242379,0,0.04485671
-0.14411534,-0.06664239,0.01811664,0,-0.08515848
0,0,0,0,0.08904727
0,-0.0060547,0,0,-0.00022554
0,0,-0.04842783,-0.02070683,0.0498914
0,0,-0.0716301,0,-0.01332968
0,0,-0.03241633,0,0.02907655
0,0,0,0.03231944,-0.06171025
0,0.03014168,0,0.00103696,0.04241782
0.00526555,0,-0.03653915,0,0.01703439
0,0,0,0,0.00186343
0,0,0,-0.00895791,-0.01994254
0,0.07199937,0,-0.00111049,0.01522455
0,0.0021738,0,-0.03497728,-0.02738839
0,0,0.01229199,0,-0.04681409
0.0447565,0,0.00036314,0,0.1649457
0,0,0.00143427,0.03364413,-0.04091265
0.10978873,0,0,0.01670603,-0.0232083
0,0.0103094,0,0.0452218,0.01060997
0.03449307,0,0.01600149,0,-0.05360436
0,0,0.02117317,0,-0.00683674
0,-0.03618113,0,-0.00542875,0.04469192
-0.00898659,0,0.04723504,-0.03464139,-0.00159366
0,-0.00666089,0.0158432,0,-0.07416093
0,-0.02096371,0,-0.02903634,-0.07691552
0,0,0,0,0.04113865
0,0,0,0,-0.01263533
-0.01669568,0,0.05901092,-0.04844363,0.07734221
0,0,0,0,-0.02796217
