Air,BaseJump,BearPark,Bike,Bus
0,0,0,0,-0.042023
-0.0002121,0,0,0,0
0,0.00039789,0,0,0
-0.00133367,0,0,-0.03806942,0.0277736
-0.0058626,0,0,-0.0650545,0
0,0.00085177,0,0,0
0,0,0,0,0
-0.00685481,0.05101718,0,0,0
-0.02878114,0.01517664,0.00441557,-0.02712275,0
-0.03014151,0,0,-0.00516828,-0.01220441
-0.00437593,0.00088566,0.01868155,0,-0.00458773
0,0,0,-0.03422468,0
0,0,0,-0.03247479,-0.00889847
0,0.01564806,0,0,0
0.01386816,0,0,0,0
0,0.00956478,0,0.00703702,0.01269712
0,0.03779251,0,0.01682432,0.01195682
0.09121869,0.00409277,0.00235624,0.00989681,0
0,0,0.03186737,0,0
0.03080231,0,0.05862886,0,0
0.02434294,-0.04226994,0,0.00913419,0
0,0,0,0,0
0,0,-0.01644455,0,-0.00044429
0,0,0,0,-0.01082431
0,0,0,0.04486832,0
0,0,0,0,0
0.00308411,0,0.05355494,0,0
0,-0.01061537,0,0,-0.00483513
0,0,0,0,0
-0.11561533,0,-0.02252984,0,0
-0.0128782,0.03130933,-0.00407337,-0.1282437,0.01034744
0,0,0,0,0
0,0.0165788,-0.03075201,0,0
-0.02041471,0,0,0,-0.03965994
0,0,0,0,0
0,-0.00114547,0,0,0
0.01839104,-0.00126394,0,-0.00468703,0
0,0,0,-0.03825541,0
0.01154766,-0.01765637,0,0,0.0224704
0,0,0,0,0.00035927
0,0,0,0,0
-0.02526727,0,0,0,0
0,0,0,0,-0.02557906
-0.07336224,0,0,0,0
0,-0.01857151,0,0,0
0,0,0.02630214,0,0.06998973
0,0,0,0.01232906,0
0,0,0,0.00219321,0
-0.01112821,-0.02314608,-0.02236909,0.04227913,-0.00834592
0,0,0,0,-0.03576879
-0.00470539,0,-0.01376963,0,0
0,-0.00045956,0,-0.09688561,0
0,-0.075622,0,0,0
0,0,0.07126612,0,-0.00402795
0,0,0,0.0862039,0
0.05138323,0,0,0,0
0.01836463,0,0,0,0
0,0,0,0,0
0,0,0.00596263,0,0.02000148
0.0327227,-0.05109508,0,0,0
0,0,0,0.05906649,0
0.00952836,-0.07633124,-0.01604431,0,-0.01947805
0,0,-0.01031756,0,0
0,0,0,-0.03508705,0
-0.04690983,0.04204437,0,0,0
0,0,0.05885978,0,0
-0.02113697,0,0,0.0541206,0
-0.03031346,0,0,0,0
0,-0.01736113,0,0.01956424,-0.00142041
0,0,-0.0244409,0,0
0,0,0,0,0
0,-0.03498912,0,0,0
0,0,0.02070374,0,-0.00419243
0,0,0,0.01932016,0
0.00723599,0.01922254,0,0.06150834,0
0.03628604,0,-0.04136027,0,0.01896509
0.0589202,0,0,0.05081508,0
0,0,0,0,0.00030031
0,0,0.073078,0,0.00818626
-0.04470337,0,0,-0.02750506,0.01358171
0,-0.06370592,0,0,0
0,0,-0.06842597,0,0.02539238
0.00938711,0,0,0,0.00547335
0.04312978,0.00437755,0,0,0
0.00851863,0.02146633,0,0,0
0,0.01921431,0,-0.03518468,0
0,0,0,0,0
-0.00541552,0,0,0,-0.02349272
-0.00257551,0,0,-0.01832147,0
-0.09940519,0.00587957,0,0,0
-0.01395489,0,0,0,0.02589612
-0.00119779,0.01729385,-0.00255632,-0.00703309,0.0025752
0,0,-0.03390496,0,0.0032879
-0.01305304,0,0,-0.02342083,0
0,0.01175092,0,-0.01349547,0
0,0,0,0,-0.04062456
0,0,0,0,-0.00875195
0,0,0,0.01288594,0
-0.00069434,0.05807103,0.04745116,0.10478468,0
0,0,0,0,0.00218389
-0.00199194,0,0,0,0.02158711
0,0.03294961,0,-0.0144736,0
0,0,0.00320912,0,0
-0.04276481,0,0,0,0
-0.01893571,0.00289432,0,-0.01115256,0.0362764
0,0,0,0,0
0,0,0,-0.02962847,0
0,0,0,-0.04322233,-0.00017489
0,-0.00060651,0,0,-0.06028035
0,0,0,-0.06525257,0
0,-0.01335819,0,-0.01518134,0
0,0,0,0,0
0,0,0,0,-0.00933818
0,0,0.00483038,0,-0.0512223
0.00135027,0,0,0,0
0,0,0,0,0
0.00734965,0.01657925,-0.0150739,0,0
0.00364943,0,-0.03964015,-0.04102787,0
0.01862336,0,0,0,-0.01150453
0,0,-0.00224023,0,-0.0526324
0,0,-0.00724572,0,0
0,0,-0.02073749,0,0
0,0,0,0,0
0,0,0,0.00437067,0
0,0,0.00078805,0,0
0,0,0,0,0
0,0,0,-0.00025008,0
0,0,0,-0.00103902,0
0.00881427,-0.0354221,0,0,0
0.0413601,0,0,-0.01506351,0
0,-0.01340452,-0.03777944,0,0.0033854
0,0,0,0,0.02737506
-0.01209752,0,0,0.00444296,0.011039
-0.10497827,0,0,0,0
-0.02686631,0.03023503,0.03390391,0,0.00951355
0,0,0.00058512,0,0
0,0.00781313,0,0,0
0.00360653,0,0,-0.05934078,0
0.01817433,0.02458038,0,0,0
0,0.00171587,0,0,-0.01431439
0,0,0.01559093,0.08671784,0
0.0543137,0,0,0,0
0,-0.00786666,0,0,-0.0075016
0.03949019,0,0,0,0
0.00656858,0,0,0,0
0,0,0,0.05827767,0
0,-0.01274495,0,0.007212,0
-0.01972415,0,-0.00614586,0.00348475,-0.0178928
0,0,0,0,0
0,0.01779719,0,0,0
0,0,0.04338813,-0.18668233,0
0.0096343,0,0,0,0.03416705
0,-0.02722084,0,0,0.02877662
0,0,-0.01827302,0.04136402,0
0.01910768,0,0,0.00088467,0
0,-0.01853281,0,0.00846285,-0.0087642
0,0,0,0,0
0,0,0,0,0
0,0,-0.03188812,-0.0126875,-0.00337282
0,-0.00267028,0,-0.01340876,0
-0.00830244,-0.03180588,0,0,0
0,0,0,-0.13865266,0.02103482
0,-0.01812114,0,-0.01538545,0
-0.03128263,-0.00325428,0,-0.09061547,0
-0.0061605,-0.03931109,0,0,0
0,0,-0.03213251,-0.00869702,0
-0.00690612,0,0,0,0
0,0,0,0,0
0,0,0,0.03311603,0
0,-0.0490124,-0.0662142,0.03875759,-0.0090401
-0.00146637,0,0,0.09115082,-0.00403812
-0.04366661,0,0,0,0
0,0.04167174,0,0,0
0,0,0,0.01971709,-0.00637199
0.09653458,0,0,0,0
0.01095955,0.03693807,0,0,0
0,0,0.01592172,0.03181613,0.01021872
0,0,0,0,0
0,-0.04504195,0,0,0
-0.00114503,0,0,0,-0.0402924
-0.03140165,0,0,0,-0.00417515
0,0,0.00765843,0,0
0,0,0,0,0
-0.00733494,0,0.06436956,0,0
0,0.00515955,0,0,0.0360191
0,0.04560656,0,0.02253733,0
0,0.00271662,-0.08360058,0,0
0,0,0,0,-0.00078539
0,0,0,0,-0.00375232
0,0.01223166,0.00079788,0,-0.01664495
0,0.04601922,0.05426392,0,-0.03643493
0,0,0,0,0
-0.00396777,0.02523584,0,0,0
0,0,0,0,0.01570668
0,0,0,0,0
0,0,0,0,0
0,0,0,0.01152221,0.01601411
0.04831097,0,0,0,0
0.00256536,0,-0.03035096,0,0
0.00309359,0,-0.05277411,0,0
0,0.00278487,0,0,0.02807112
0.00645494,0,0,0,0
0,0,0.04533668,-0.09951333,0
0,-0.02026967,0,-0.06091078,0.00894847
0,0,0,-0.09569266,0
0,-0.02049662,0,-0.03377616,0
0,-0.06324758,0.02355609,-0.07463104,0
0,0,0,0,0.01298811
-0.01380287,0,0,0,0.05539867
-0.03499519,0,0,0,0
-0.0143151,0,0.01253626,0.04648912,0.00689092
0,-0.03641064,0.03246264,0,0.01527506
0,-0.01804139,0,0.03539309,0
0.01964286,0,0,0,0
0.04465383,0,-0.00904654,0.03747405,-0.03616157
0,0.03269556,0,0.05964563,-0.0621696
0,0.0072404,0,0.05918956,0
0,0,-0.04388167,0,0
0,0,0,0.10516689,0
0,-0.04355721,-0.02793982,0.00486349,0
-0.02883467,0,-0.01369016,0,0
0,0,0,0,0
0,0.02590314,0,-0.00200235,0
0.00561092,0.06634887,0,0,0.0189326
0,0,0,0,0
0,0,0.04746584,0,0
-0.022441,0,0.01660681,-0.03210783,-0.0143992
-0.01957547,-0.02666342,0,-0.0027162,0
-0.00779946,-0.05565846,0,0,-0.00182845
0,0,-0.03100581,-0.02499558,-0.00788618
-0.00682358,0,0,0,-0.01533605
0,0.0045686,0,-0.01590628,0
0,0.01687689,0,0,0
-0.01043854,0.016969,0,0,0.01784512
0,0.09199023,0,0,0.00528802
0,0.00865231,0,0,0
0,0,0,0,0
-0.01008748,0,0,0,0
-0.01898533,0,0.05614,-0.04244869,-0.00811304
0,0,0.00397878,0,0
0,0,0,0,0
0,-0.03633236,0,0,-0.0107426
-0.01361055,-0.04876819,-0.04813763,0,0
-0.03555093,0,0,0,0
0,0,0,0,0
0,0.03459726,0.10296293,0,0
0.01679245,0,0,0,0
0,0,0,0,0
0,0,0,0.04265459,-0.01077304
0.00372286,0.01163421,0,0.02268562,0
0.05565643,0,-0.00369864,0,-0.00614955
0.00204296,0,-0.00847502,0,0
0.01955402,0,0,0,-0.01280042
0.00811938,0.00452123,-0.00043312,0,0
0,0,0,0,0
0,0.00420502,0,0,0.02283888
0.0224455,0,-0.07438836,0,0
0.02844479,0,0,-0.00988978,0
0.00498508,0,0,0,-0.02761166
0,0,0.00823214,0,0
0.00789982,0.05498027,0,0,0
0,0.00369065,0,-0.01056901,0
0,0.01012119,-0.02571569,0,0
-0.04756262,0.03169939,-0.00245296,0,0
0,0.00845966,0,0,0
0,0,0,-0.00031281,0.00414807
0,0,0.00489132,0,0
0.00336086,0,0,0,0.00453099
0,0.00028384,0,0,0
0,0,0,0,0.02431663
-0.00147147,0,0,0.01457699,0.01192029
-0.01315196,0,0.0585387,0,0.03072924
-0.00582933,0.04210952,0,0,0.02541494
0,0.01273676,0,0,0
0,0,-0.00299059,0,0
0,0,-0.00739206,0,-0.00031686
0,0,0,-0.02964094,-0.0259579
0,-0.05058842,0,0,-0.00670733
0.07264402,-0.00715945,-0.02426157,0,0
0,0,-0.02865651,0,0
0,0,0,0,0
-0.00058362,0,0,0,-0.03378357
0,0,0.05806847,0,-0.04199282
-0.01327927,0,0,0.00541238,0
0,0.00965883,0,0,0
-0.00734053,0,0,0,0.03029276
0,0,0,0,0.04596801
-0.05666457,-0.01144549,0,9.46E-05,0
0,0,0,0.03213262,0
0,0,0,0,0
0.03604769,0.00551917,-0.07672512,0.00384184,0.02667184
0,0.00789461,0,0.02724146,0.01203121
0.02611281,0,0,0.01260229,0
0.00534718,0,0.00776154,0,0
0,0,0,0,-0.00339851
0,0.00552713,0,-0.00497835,-0.01243484
0,0.01008321,0,0,0
0,0,0,-0.01026801,-0.00210399
0,0,0.06555342,0,0
0,0,0,-0.0316579,0
0,0,0,-0.04333748,0
0.0580664,0,0,0,0
0,0,0,0,0.00032511
0,0.00844335,0,-0.0018688,0
-0.05279207,0,0,0,0.01635422
-0.02526874,0,0,-0.02281349,0
0,0,0,0,0.0044774
-0.01488765,0,0,0,0
0,0,0,0.1127829,0
-0.02596826,0,0.00399621,0.00405128,0
0,0,0,0,0.04457806
0,0,0,0,0.00109166
-0.01541781,0.00626735,0,-0.05277611,0
0,0.00394573,0,0,0
0,0,-0.03583003,0,0
0,0.04913324,-0.01342111,0,0
0,0,0,0,0
0,0,0,0,0
-0.0185461,-0.04923253,0,0.0595682,0
-0.00940689,0,0.00780331,0,0
0,-0.00756121,0,0.1224016,-0.06268383
0,-0.00723445,0.13045502,0,-0.06274702
0,0,0,0,-0.01319619
0,0,0,0,0
0.01914598,0,-0.08882738,0,0
0.02778998,0,0,0.0077108,0
0,0,0,0,0
0,0,0.02674037,0.07082314,-0.00490317
-0.08754025,0,0.0191692,0.06926536,0
0,0.01811898,0.00705185,0,0
0,0,0.17096993,0,0
0,0,0,-0.04049139,-0.04739386
0.04209934,-0.08319291,0,-0.05463108,0
0.0035838,-0.00256873,-0.02444617,0,0
0.05106577,0,-0.01647789,-0.07602927,0.06435459
0.01827683,0,-0.01469388,-0.01957105,0
0.01768391,0.01191275,-0.13943549,0,0
0,0,-0.19507094,-0.02109941,-0.00324171
0,0,-0.08776636,0,-0.01453387
-0.03445635,0,0,0,0
0,0,0,0.07586074,0
0,0,0,0.02663014,-0.02424316
0,0,0,0.08645741,0
-0.02595902,-0.04689326,0,0,0
0,-0.00172447,0,0.09070302,-0.01060224
0,0,0,0,-0.02342531
0.00551808,0,0,0,-0.0025368
0,0.01189451,0,0,0
0,0,0,0,0
-0.0486367,0,0,0,0.00943948
0,0,0,-0.0204336,0.00190083
0,-0.00877068,0,0,0
0.06968523,-0.00499634,0,0,0
0,-0.00591434,0,0,0
0,0,0.02816234,0,0
0,0,0,0,0.00783169
0.02187252,0.0355742,0,0,0.03069071
0,0,0,-0.02017365,0
0,0,0,-0.00050257,0.00093009
0,-0.00465615,0,0,0
-0.01683835,0,0.00786083,0,0.00348978
0,0,0,0,0.01278148
-0.03149424,0.02228789,0,0,0.00524295
0,0,-0.00771341,0,0
0,0,0,0,0
0.02479375,0.0138622,0,0,-0.00613925
0,0,0,-0.02363186,-0.01425021
0.03854807,0,-0.0013947,-0.02740444,0
0.02737967,-0.01320638,0,-0.07450567,0
0,0,-0.01595615,-0.0400812,0.02677182
0,0,-0.00615464,0,0.00830659
-0.04048245,0.00181636,0,0,0
-0.06413592,0,-0.03035047,0,0
0,0.03396013,0,0,0
0,0.02756054,0,0,0.0133558
0,0,0.0153742,0,0.00835629
0.02023904,0,0.02283295,0.02522366,0
0.01579976,-0.03725995,0,0,0
0.06146926,0,0,0,-0.03924648
0,0,0,0,0
0,0,0,0,0
-0.01055249,0,0.00542242,0,0.0018266
-0.00772476,0,0.00112226,-0.07124455,0
-0.05294689,0.00657921,0.00134316,0,0
-0.01756099,0,0,-0.05974118,0
0,0,0,-0.07532603,0.01308012
0,0.00308052,0,-0.00649298,0
0,0.04464099,0,0,0
0,0,0.00755195,0,-0.01151062
0,0,0,0.04355919,0
0,0.03656884,0,0.09118052,0
0,0,-0.03834866,0.01886368,0.00390557
-0.05065499,0,0,0.05899671,0
-0.0022087,-0.01841119,0,0,0
0,0,0,0,0
0,-0.01700368,0,0,0
0.03319028,-0.02959285,0,0,0.0051904
0,0,0,0,0
0,0,0.00230691,-0.12009296,0.00520826
-0.01575361,-0.02626653,0,-0.04384702,0
-0.0290447,0,0.04757974,-0.0090384,0
0,0,0,0,0
-0.02566917,0.02290673,0,0,-0.01040628
0,0,0,0,0
0,0,0,0.0902936,0
0.00959971,0,0.00676855,0.01449254,0
0,0.00320096,0,0.06179365,0.02125016
0.02046006,0,0,0,0.00564701
0,0,0,0,0
0,-0.02045421,0,-0.01004417,0
0.02368136,0,0,0,0.00405244
0,0,0,0,0
0,-0.04353517,0,0.03015436,0
0,0,0,0.02303943,0
0,-0.03683355,-0.02425084,0,0
0.04514411,0,-0.03367282,0,-0.03216196
0,0,0,0,0
0,0,0,0,0
0.02047809,0.00706602,-0.00793809,0,0.03469385
0,0,0,-0.0557866,0
0.04999184,0,0,0,0
0,-0.0141561,0,-0.0284211,0
0,-0.00343386,0,0,0.00120888
-0.00910661,0,-0.01757951,0,0
0,-0.03642628,0,0.06748781,0.04018514
-0.01030311,0,0,0.05036819,0.05519407
0,0,0,0,0
-0.01860628,0.00541946,0,0,0
-0.00765819,0,0,0,-0.05936206
-0.01018115,0,0,0,-0.00392202
0,0,0,-0.03636401,0
0,-0.0012271,0,-0.01747984,0
0.07850882,0,0.0250044,0,0.02811409
0,0,0,0,0
0.05651632,0.07293502,0,0,0
0,0,0,0,0
0,0,0,0,0
-0.04217719,0,0,0,0
0,0,0,0.02376137,0
0,0,0,0,0.0290483
0,0.00157276,0.00639381,0,0
0,0.01748978,0.03658957,0,0
0.01320174,0,0,0,0
0.00640095,0,0.06766965,0,0
0.00180033,0,0.02608734,0.06235022,0
0,0,0,0.01347677,0
0,0,0,0,0
-0.04944514,0.0463797,-0.01797974,0,0
-0.01089551,0,-0.01171758,-0.05720772,-0.02917053
0,0,0,-0.02615432,0
-0.00040331,-0.00408566,0,-0.14558713,0
0,0,0,-0.14936102,0
0,0,0,-0.00990054,0
0,-0.01631543,0,-0.15069256,0
0,0,0,-0.06333733,0
0,0,0,-0.0343966,0
-0.02130374,0,0,0,0.0287073
-0.01826918,0,0,0,0
0,0,0,0,0.03713452
0,-0.04605333,0,0.05628389,0
0,-0.03807733,0,0.05012636,0
0,0,-0.02312741,0,-0.02052654
-0.01932524,0,0,0.0683096,0
0,0,-0.00768062,0.00635389,0
0,0,0,0.00741928,0
-0.04593901,-0.00517406,0,0.02124581,0
0,0,0,0,0
0,0,-0.00360922,0,0
0,0.00759589,-0.0447725,0.056709,0
0,0,-0.01181618,0.03712229,0
0.00233722,0,0,0.06777666,0.00552124
0.0342313,-0.01781965,0,0.06601025,0.01833154
0,0,0,0.1636579,0
0,0,0,0,0
-0.02834295,0,0,0.02194427,0
-0.05302191,-0.00050669,-0.0616849,0,0
0,0,0,0,0
-0.01398231,-0.07541228,0,0,0
0,0,0.00629541,0.00015513,0
0,0,0,0,0
0,0,0.03777407,0,0
0,0,0.00353059,-0.0183617,0
0,0,0.0466221,-0.07840391,0
0.03629039,0,0,0,0
0,0.00888939,0.01875553,-0.07235927,0.00206928
0,0,0,0,0
-0.03954758,0,0.04962541,0,0
-0.04374818,0,0,0.0379575,-0.02778156
0,0.04596134,0,0.00348359,0
0,0,0,0,0
0.00708595,0,0,0,0
0,0,0,-0.03462443,-0.00234765
0,0,-0.01404675,0,0
-0.00489157,0,0,0,0
0,0,0,0.0405058,0
0,-0.06476891,0.00201196,0.01239857,0
0.02929083,-0.01586945,0.0674087,0,0
0.00414735,0,0,0,0
0.00381357,0,0,-0.02082253,0
0,0,0,0,0
0,0,0,-0.02397971,0
0,0.06745946,0.00343569,0,0
0,0,0,0,0
0,0,0,-0.00533153,0
0,0,0,0,0
0,0,0.07872591,0,0
0,0,0,0,0
0,-0.01642927,0,0,0
0,0,0,0.04745655,0
0.00184464,0,0,0,0
0,0,0,0,0
0,0,0,-0.01321033,0
0,0.05564118,0,0,-0.01047686
0,0.02590483,-0.0570058,0,0
0,0.00187009,0,0.01953758,0
0,0,0,0.03185011,0
0,0,0,0.01188464,0
0,-0.01204686,0,0,0.03205278
0,0,0.04396229,0,0
0.0069947,0,0,0,0.05823565
0,0,0,0,0
0,0,-0.05757247,0,0
-0.01116558,0,0,0,-0.0500912
0,0.03025517,0,0,0
0,0,0,0,-0.00319967
0.00840021,0,0,0.02416971,-0.01186114
0.02822193,-0.05964172,0.10161761,0.00220088,0
0,-0.01033177,0,0,0
0,-0.02472476,0,0.02781041,0
-0.03835,-0.01396829,0,0,-0.007878
0,0,0,0,0
0,-0.06406909,-0.00647095,-0.01239755,0
0,0,0,0,0
0,0,-0.06547916,0,-0.06937156
0,0,0,0.03522607,0
0,0,0,0,0
0,0,0,0,0.04550981
0,0,0,-0.06431112,0.01958064
-0.03711927,-0.03087345,-0.02070683,-0.06090268,0
0,0,0,-0.05567305,0
-0.05866071,0,0,-0.03777246,-0.0192393
0,0.00257341,0.03231944,0,0
0,0.16723545,0.00103696,0,0
0.01012743,0,0,0,0
0.04676136,0,0,0,0
0.02602489,0,-0.00895791,0.03303186,0
0,-0.06044549,-0.00111049,0.08885927,0
0,-0.0022027,-0.03497728,0,0
-0.01220504,0,0,0,0
0,0,0,0.00754425,0
0,0.03475458,0.03364413,0,0
-0.06957157,0,0.01670603,0,0
-0.008789,0,0.0452218,0,0
-0.01609371,0,0,0,0.11792839
0,0,0,-0.05165969,0
0,-0.07193389,-0.00542875,-0.03266827,0.02938856
0,-0.01485018,-0.03464139,0,0.00230731
0,0,0,0,0
0.06723776,0,-0.02903634,0,0
0,0,0,0,0
0,0,0,-0.02572664,0
0,0.11127955,-0.04844363,0,0
0,0,0,0,0
0,0,0,-0.0082807,0
0,-0.0034198,0.02135649,0,-0.01966421
0,-0.00031043,0,-0.07061112,0
0,-0.00309615,0.02340137,-0.00735825,0
-0.00570351,0,0,0,0
0,-0.01302288,0,0,0
0,0,-0.03404327,0.00265947,0
0.02495418,-0.03011424,-0.04459911,0.00846833,0.00477703
0.04104581,0,0,0,0
0,-0.00741766,-0.00811086,0,0.00432682
0,0,0,0,0
-0.00416315,0,0,0.08489933,0
-0.00375282,0,0,0.00064378,-0.04299667
0,0,0,0,0
0,0.01588675,0,0,0
0,0,0,-0.01908619,0
-0.05730485,0,0.01355669,-0.01496537,0
0,-0.0430895,0.00013817,0,-0.05416258
0,0,0,-0.01269918,0
0.01625736,0,0,0,0
0.02439462,-0.01211079,0,0,-0.09937119
0,0,0,0.04971281,0
0,0,0,0,0
-0.02002722,0,0,0,0.03102716
-0.0009783,0,0.05630951,0,0
-0.03943238,0,0.09171534,0,0.01272439
-0.01071315,0,0,-0.0309168,0.01057768
-0.03044438,0,0,-0.00594233,0
-0.03644543,0,0.00396453,0,0
0,0,0.0465428,0,-0.10915864
0,0,0.00328333,-0.01829695,0
0.00039936,-0.00123327,0,0,0
0.03836876,0,0,-0.02157646,0.03034431
0.01590081,0,0,0,0
0.00650234,-0.0946308,0,0,0.03226953
0,0,-0.02318738,-0.08737292,0.04762167
0.02738144,-0.01472326,0,0,0
0,0,0,0,0.06162
0,0,0,0.01964658,0
0,0,-0.00441459,0.05497009,0
0,0,-0.00385045,0.0101114,0.11318337
0.00859684,0,0,0,0
0.05154593,0.01997207,0,0,0
0,0,0,0,0
0,0,-0.00225703,0.04593322,0
0,0,0,0,-0.02899755
-0.03317413,0,-0.02764789,0,0
-0.04841928,0,0,0,0
-0.00605836,0.02305435,0,0,0.00833963
0,0.0126026,-0.06641438,0,0.02652872
0,0.09869841,0,-0.06641595,0.06999156
0,0.03821538,0,0,0
0,0,0,0,0
0,0,0,0,0.02246292
0,0.07235961,0,0,0
0,0,0,-0.0791016,0
0,0,0,-0.01062253,-0.02041677
0,-0.04329286,0,-0.00115843,0
0,0,0.0127975,0,0
0,-0.02150237,0,0,-0.05966726
0.01930007,0,0,0.00214285,0
0,0,0,0.00781244,0
0,0.01017643,0,0,0.04885874
0,0,0.00248816,0,0.02062078
-0.00182838,0,0.02396805,0,0
0,0.00457343,0,0.03918279,0
0,0.05723529,0,0,-0.02079843
0,0,0,0.10306676,0
0,0,0,0,-0.00692831
0,0,0,0,0
0,0,-0.10548134,0,0
0,0,0,-0.08080687,0
-0.01142311,-0.02629234,0,0,-0.02676184
0,0,0.01259137,0,0
0,-0.08002839,0,0,0
0,0,0.05550678,0.08116734,-0.01041722
0,0,0,0,0
-0.00150833,0.00617558,0,0,0
0,0,0,-0.01874935,0
-0.01003883,0,0.00352624,-0.00784959,0
0,0,0.02714626,-0.04362468,0
0,0,0.06409807,-0.06930982,0
0,0.01703102,0.01147266,-0.01528422,0
0,0,0,0,0
-0.0201021,0,0,0,-0.03619301
0,0,0,0.05657153,-0.01470798
0,0.01137791,0,0,0
-0.00721104,0.01817171,0,0,0
-0.00419823,0,0,-0.00224529,0.00994671
0,0,0,-0.06567821,0.00426496
0,-0.06121011,0,0,0
0.05414858,0,0,0,0
0.01689638,0,0,0,0
0,0,-0.04249422,0,0
0,0,0,0,0
-0.07421587,0.02773466,-0.03195638,0,0.01495642
0,0,0,0,0
0,0,0,-0.08330181,0
0.01145108,0,0,0,-0.10701097
0,0,-0.05173649,0,0
0.01585747,0.01095195,0,0.02615568,0
0.03252031,0.00130939,0,0,0.06979649
0,0,0.00536123,0,0
0,0.01116276,0.03065152,0,0
0,0.01834189,0,0,0
0,0,0,0,0.03577469
0.02450584,0,0,0.08272514,0
0.02681015,0,0,0,0
0,-0.06104402,0,0,0
0.00825279,0,-0.03556615,0,0
0.02250343,0,0,0,0.02576364
0,0,0,-0.06991013,0
0,0,0,-0.04765877,0
0,0.06204905,-0.02062509,0,-0.01631201
0.00016031,0,0,-0.02037132,0
0.01093479,0,0,0,0
0.00388211,-0.03726662,0.03360087,0,0
0,0,0,0,-0.00290446
0.02401489,0,0,0,0
0,0,0,0,0
0,-0.00596019,0,0.06434702,0
-0.0227373,0,0,0,0
-0.01141708,0,0,0,0
-0.07008426,0.01541697,0,0,0
0,0,0.00102634,0,-0.01134562
0,0.01123879,0,-0.011925,0
0.00025484,0.02980257,0,-0.06890586,0
0,0,0,0,0
0.00086432,0,0.04745541,-0.03503552,0
0.10906841,-0.01804728,0,0,-0.01256164
0,0,0,0,-0.02129312
0,0,0,0.04876969,0
-0.03489343,-0.01967049,-0.0029169,0,-0.01946108
0,0,-0.0225877,0,-0.04677484
0,0,0,0,-0.04094054
0,-0.02663439,0,0.0295644,0
0,0,0,0,0
0.04750161,-0.07131058,0,0,0.05463896
0.04998067,-0.00963009,0,-0.00737702,0
0,0,0,0,0.04642719
0,0,0,-0.01757222,0
-0.04434467,0.02466677,0,-0.0766313,0.06916715
-0.04250332,0.02377216,-0.01368323,-0.00244318,0
0,0.00556763,0,-0.01521867,0
0,0,-0.00161751,-0.01242155,0.00822713
0,0,0,0,0.05200267
0.00326332,0.06154173,0,0,0
0.08902194,0,0,0.06901667,0
0.02736546,0,0,0.01880527,0
0,0,0,0,0
0,0.00274951,0,0,-0.0129188
-0.04498694,0,0,-0.00283379,-0.00460608
-0.07282908,0,0,0,0
0,-0.05191611,0,0,-0.03767741
0,0,0,0,0
0,0,0,0,0
-0.024148,0,0,0,0.01447846
0,0,0,0,0.02567803
0,-0.02848901,0,0.06804037,0
0,0,0,0.00871816,0
0,0,0,0,0
0,0.00291708,-0.03043593,0.01451777,0
0.02854978,0.0305988,-0.00236292,0,0.00049634
0.01905753,0,-0.02666178,0,0
0,0,0,-0.0102651,0.0278021
0.05279545,0.00734596,0,0,0
0,0,-0.08968441,0,0
0,0,0,0,0.05619429
-0.06498429,0.14237311,0,0,0
0,0,0.047864,0,0
0,0,0,0,0
0.01708726,0,0,0.03491582,0
0,0,0,0,-0.02020282
0,0,0.0174037,0,0
-0.03175925,-0.04686479,0.01036979,-0.01107433,0
0,-0.00667582,0,-0.00390276,-0.00460914
-0.00418114,0,0,0,-0.03338236
-0.02492742,0,0,0,-0.04279493
-0.00049526,0.00151092,0.01609238,-0.03725194,0
-0.00210694,0,0,-0.00185205,0
0,0.00017366,0.00784266,0,0.03724873
0,0,0,0,0.02115326
0,0,0.0250755,0,0
0.02093863,0,0.006691,0,0
0,0,0.01018514,0.04420841,0.01398522
0,0,0,0.00124075,0.02303561
-0.01039284,0,0,0,0
-0.01722029,0,-0.00332572,0,0
0,0.0062405,0,0,-0.02995323
0,0.03000893,0,0,0
0,0,0,0,0
0,0.01043274,-0.06526134,0,0
0.00043051,0.03168585,-0.03201365,0,0
0,0.00821666,0,-0.01276983,0.02991291
0,0.01481223,0,-0.00077153,0
-0.04115179,0,0,0,0
0,0,0.04913894,0,0
-0.03333978,-0.04877187,0,0,0
0,0,0,0.05956498,-0.03015192
0,0,0,0,-0.00271295
0.05514842,0.00923202,0.02203304,0,0
0,0.05169852,0,-0.04692205,0
0,0,0.05462272,0,0
0,0,0,-0.07078567,0.00709101
0,-0.02184346,0.01874353,-0.04686774,0
0,-0.00100225,0,0,0
0.07873797,0,0,0,0
0.02785235,0,0,0,0
0,0,0,0.02487748,0
0,-0.04067074,-0.03525432,0.02596982,0
-0.05073915,-0.04184824,-0.09782288,0.01845227,0
0,-0.00450482,0,0.02598861,-0.04036463
0,0,0,0.0296053,-0.00468528
0,0,0.00317497,0.02817225,0
0,0.02771785,0.0191218,0,-0.00624172
0,0,0.04036164,0.0438176,0
0,0.00534365,0,0,0
0,0,0.02223762,0,0
0,0,0,0,0
0,-0.00968007,0,0.02165973,0
0,-0.01119554,0,0,-0.01274894
0,0,0,0,-0.00521028
0,-0.00103213,0,0,0
0,-0.00597547,0.05009214,-0.00186154,0
-0.06115221,-0.10487579,0,0,0.00132271
-0.00896288,-0.01208242,0.02444926,0,0
