Air,BaseJump,BearPark,Bike,Bus
0.02268472,0,0,0,0
0.00674035,0.02071997,0.01944962,0.03372388,0
0,0,0,0,0
0,0,0,0,0.00341331
-0.0547667,-0.0225399,0,0,0.00700684
-0.0089545,0,0,0,0
0,0,0,0.00599396,0
-0.03562803,0.03434871,0.06201272,0.00070318,0
0,0.0032032,0,0.1159045,0
0,0,0,0.03380491,0
-0.03143606,0,0,0.00054797,0.00138531
0,0,0.07350768,0.00565312,0
-0.03360901,0,0,0,0
-0.03550613,0,0,0,0.01492517
0,0,0,0,0
0,0,0,0,0
-0.01202397,0,0,0.01690757,0
0,-0.04841627,-0.01154622,0.00156172,0
0,0,0,0,-0.00397685
0.02646885,-0.01424813,0,0,0
0,0,-0.06232426,0.01751788,0
0,-0.00155982,0,0,0
-0.01844259,0,0,0.00191545,0.01019438
0,0,0,0,0
0,0,0,0,0
0.03368605,0,0,0,-0.00886879
0,0,0,-0.02242437,0
0,0.00028675,0,0,0
0,0,0,0,0
0,0,0,0,0
-0.05273106,0,0,0,0.000884
-0.00629366,0,-0.01223535,-0.00746302,0.02501886
-0.06421758,0,0,0,0
0,0,0,0,0
0,0,0.03400712,-0.0103099,0
0,0,0,0,0
0,0.01664389,0,0,0
0.01037389,0.03462913,0,-0.00829537,0
0.0682084,0,0.01593692,0,-0.02583782
0.0592804,0,0,0,0
0,0,0,0,0
0,-0.0106053,0,-0.10137994,0
0,-0.01472202,-0.01035162,-0.07882721,0
0.02679903,0,-0.0218591,-0.14324942,-0.01207471
0.02621825,-0.02659165,-0.02466173,-0.0957251,0
0,0,0,-0.02312552,0
0,0,0,0,0.018468
0,0.01893471,0,0,0.0008232
0,0,0.0049402,0.09364183,0
0,0,0,0.06452119,0
-0.05608548,0,0.01334667,0.12385813,-0.00060789
-0.03007866,-0.00062054,0,0.0301352,0
-0.0047565,0,0.03197691,0.1021654,0
-0.07825758,0,0,0.04463518,0
0,0,0,0,-0.00179642
0,0,0,0,0
0.0280369,-0.0007706,0,0,-0.0018535
0,-0.03615651,0.00478814,-0.02564168,0
0,0,0,0,0
0.02494833,-0.00262342,0,0,-0.01520024
0,0,0,0,-0.01291228
0.03210265,-0.03897474,0,0,0
0.00681302,0,-0.02523609,-0.05979296,-0.00069882
0,0,-0.01814234,-0.00047348,0
0.01555938,0,0,0,0
0,-0.06604491,0,-0.00921155,0
0,-0.01221429,0.00995798,-0.01614934,0.0109479
0.03534089,0,0.00864273,0,0.02320917
0,-0.01303985,0.00113736,0,0.00174583
0,0,0,0,0
0,0,0,-0.06598417,0.03966568
0,-0.00140282,0,-0.012179,0
0,-0.02469571,0.03332709,0,0
0,-0.02072275,0,0,0.02044021
0,0,0,0.02791491,0
0,0,0,0.01485228,0
0,-0.00516741,0.01616479,0,0.00288588
0,-0.06750219,0.00638873,0,0.02907177
0,-0.01865992,0.01660262,0.02484764,0
0,0,0,0.03920254,0.02192507
-0.05357481,0,0.01781271,0,0
-0.04033285,0,0,0,0
-0.09307719,0,0,-0.04859362,-0.00998701
0,0,0,0,-0.00231639
-0.02517662,0,0,0,-0.02636861
-0.06144025,-0.00718936,0,-0.0202065,0
0,-0.00715736,0,0,0
0,0,0,0,-0.0155756
0.03500254,0,0,0,0
0,0,0,0.00686027,0
0,-0.01650936,0,0.00294006,0
0,-0.01890058,0,0,0
0,-0.00259259,0,0,-0.02477576
0.06194788,0,0,-0.00829579,-0.00391018
0.04011489,0,0,0,0
0.001939,0.01106286,0,0,0
0,0,0,0.01279544,0
0,0,0.01963687,0.02619302,0
0.09181532,0,0.02181649,0.00344554,0
0.00939545,-0.01109385,0,0,0.01738753
0,0,0,0,0
0,0,0,-0.02378642,0
0.00493602,0,0,0,-0.01594028
0,0,-0.06609013,0,-0.00499181
0,0.01577575,-0.05162293,0,0
0,0,0,-0.01437917,0
0,0,-0.00735247,0,0
0,0,0,0,0.00305281
0,0,0,0.03282863,0.00283495
0,0.06083072,0,0,0.00143226
0.02262362,0,0,0.00898792,0
0.05003893,0,0.00561469,0,0
0,0,0,0,0
0,0.05721181,0,-0.04261405,0.03725943
0,0,0.03029825,0,0
-0.01700654,0,0.00747476,0,0
0,-0.02739401,0.0234333,0.00652149,0
0,0,0,0.02499002,0.00137445
0,0,0,0.00644051,0
0,0,0,0.0079063,0
0,0,0,0,-0.00413334
-0.04387971,0,0,0,0
-0.07448324,0,-0.08520987,-0.00131168,0
0,0,0,-0.00871091,0
0,0,0,-0.03166232,0
0,0,0,0,-0.02842739
0.01395701,0,0,0,0
0,0,0.02098043,0,0
0,0,0.02845424,0,0
0,0.02954801,0,0,0
0,0,0.01624821,-0.00764131,0.01119381
0.0215797,0,0,0,0
0.00965,0,0,0,0
0.00748832,0,0,0.00977649,-0.02251708
0,0,0,0,-0.04354616
0,-0.01036022,0,0,0
-0.01354833,0,0.0032789,-0.05013861,0
0,0,0,-0.00239009,0
0,0,0,0,0
0,0,0,-0.05918785,0
0,0,0,-0.0004116,-0.01449366
0.00665255,-0.00206292,0,-0.07299426,0
0,0,0,0,0
0,-0.04587937,0,0,0.0533644
-0.00284894,-0.07020355,-0.02348372,0,0
-0.00327278,0,-0.01195319,0,0
0,0,0,0,-0.04164666
-0.00642477,0.00666911,-0.0013679,0.02653293,0
-0.01574228,0,0,0.03155956,0
0,0,0,0.0430113,-0.03519738
0,0,-0.01852489,0,0
0,0.01581951,0,0,0
0,0.02004958,0,0.00597163,-0.01392551
0.02147143,0.03958453,0.01740028,0,0
0.05699015,0,0,0,0
0,0,0.03177119,0,0.03718956
0,0,0.03035835,-0.08831149,0.02396666
0,0.05855086,0,0,0
0,0,0,0,0.0020197
0,0,0,0.11848409,0
-0.01097151,0,-0.0242065,0.03369361,0
-0.02465013,0,0,0,0
0,-0.00808147,0,0,-0.03332608
0,0,0,0,0
0,-0.02298069,0,-0.14546411,0
0,0,-0.00323243,-0.03656329,0
0,0,0,-0.03888652,0
0.10675326,0.00333841,0,0,-0.02415595
0,0.0396661,0,-0.00503994,-0.00597248
0,0,0,0,0
-0.02665976,0,0,0,0
0,0.06470693,-0.04800551,0,0.01704881
-0.01125562,0,0,0,0.01365122
-0.09263894,0.05844549,0,0,0.05972648
0,0,0.0593469,0.0121216,0
0,0,0,0.02008796,0
-0.03606252,0,0,0,-0.03798793
0,0.00474263,0.01779184,0,-0.0021611
0,2.68E-05,0,0,0
-0.01730186,0.01980113,0,0,0
-0.11006223,0,0,0.01561587,0
0,0,0,0.08917994,0
0,0,0,0,0
0.04941736,0,0.01366887,0,0.01581241
0,0,0.02701367,0,0
0,0,0,0.02300537,0
0,0,0.02239118,0.02222226,0
0,0,0,0,0.00067575
0,-0.06562912,0,0,0
0.03987395,-0.03855288,-0.02235542,0.04314854,0
0,0,0,0,-0.01370906
0,0,-0.0208971,0,0
-0.00026143,-0.06907582,0,-0.01471945,0
0,0,0,-0.12091169,-0.00828039
0,0,0.0135687,-0.14147146,0
0,0.01804231,0,0,0
0,0,0,0,0
0,0.05941665,0,0.04668381,0.00115631
0.00536588,0,0,0.21412636,0
0,0,-0.02262397,0,0.00397346
0,0,0,0,0
-0.03328396,0.02086698,0,-0.14501491,0
-0.0003605,0,0,-0.03199306,-0.02873706
0,0.05112725,0,0,0
0,0,0,0,0
0,0,-6.40E-06,0,0.01570449
-0.05789055,0.03336811,0,0.08575296,0.01488769
0,0,0,0.09960556,0.00089178
-0.00024519,0,0,0.00218019,0
0,0,-0.05084514,0,0.00671292
0,0,0,0,0.02164885
0,0,0,-0.11590534,0.02973709
0,0,0,-0.24096096,0.00919826
-0.03033559,0,0,-0.10603576,0.00467747
-0.02747833,0,0,0,0
-0.01835439,0,0.02119247,0,0
0,0,0.02143278,0.02023944,-0.00332908
0,0,0,0,0
0.01837482,0,0,0,0
0.03016863,-0.03304137,0.05048695,-0.00638532,0
0.03164953,0,0,-0.02284815,-0.03195549
0.02584598,0,0,-0.00847999,-0.05374124
0,0,-0.00389912,-0.01514002,0
0.02648451,0,0,-0.0163842,0
0.04130119,0,0,0,0
0.00867574,0.00519674,0,-0.05740771,0
0.08418147,0,0,0,0
0.02464188,0,0,0,0
0,0,0,0.01691161,-0.00618358
0,0,0,0.03591294,0
-0.04840324,0.0017005,0,0,0
-0.0042984,0.02662408,0,0.01508594,0.02116462
0,0,0.01078098,0,0.0260239
0,0.011498,0,0.02943215,0
0,0.01492636,0.0102554,0.09120612,0
-0.02098888,0,0.00065589,0.02566548,0
-0.05225674,0,0.0179814,0.06882651,0.00563346
0,0.03865336,0.00450535,0,0.00467334
0,0,0,0,0.0095386
0.04938341,0,0.01146551,0.04440719,0
0,-0.01465431,0,0,0
0,0,0,0,0
-0.01273293,0,0,0,-0.08426505
0,0,-0.03093811,0.02663378,0
0,0,0,0,0
0.00362297,0,-0.00864727,0.02407566,0.04244694
0,0.01159095,-0.04166503,0.02613668,0
0,0,0,0,0
0,0,-0.01308609,0.02099018,-0.00783836
0,0.00525011,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0.02824316,0
0,0,0,0,0
0,0,0,0,-0.02125559
0,0,0,0,-0.00292308
0.01010839,0,0.03308964,0,0
0,-0.02393268,0,0,-0.00721583
0,-0.04013186,0,0,-0.00958335
0,0,0.03224277,-0.00029632,0
0,-0.06391809,0,0,0
0,0,0,0,-0.00525566
-0.00970005,0,0,0.0104642,0
-0.05238755,0,-0.03046797,0,0
0,0,-0.02641778,0,-0.00759296
0,0.0633453,0,0,-0.00062488
-0.00287207,0,0,0,0
-0.00578954,0,0,0,0
-0.00202553,0,0,0,0
0,0.00982632,0,0,-0.00701422
-0.01589348,0,-0.05965013,0,0
-0.01101982,0,0,0.02129033,0
-0.11681644,0,0,0,0
0,0.04664363,0.01837572,0,0
-0.03819077,0.00433652,0,0,0
0,0.01307361,0,-0.01887664,0
0,0,0,-0.00256589,0
0.01437136,0,0,-0.01312179,0.00648689
0.0247529,-0.02361062,0.06111429,0,0.0143668
0.00755662,0,0,0,0
0.05254189,0,0,0.00562345,0.00180471
0.01002703,0,-0.03990467,0.0074643,0.00339766
0.00047727,0,-0.03328528,0,0.01718997
0.03087167,0,-0.01481879,0,0
0,0.02146937,0,-0.01640071,0
0,0.00641526,0,0,0
-0.01484491,0.01388354,0.07968132,0,-0.00314888
-0.02704517,0,0,0.03747877,0
0,0,0,0,-0.00967394
0,-0.01559304,0,0,0
-0.01888129,-0.03020506,-0.03570675,0.00379945,0
-0.06270503,0,0,0,0.01123844
-0.09621449,0,0,0,0.00446057
0,0,0,0.03152751,0
0,0,0,0,0.01174925
0,0.01583067,0,0,0.01443185
0.02905349,0,0,-0.01800572,0
0.09863054,0.0276936,0,0,0
0.02416495,0,0,0,0
0,0,0.00496148,0,0.0024349
0,0,0.02613854,0,0.02904082
0,0,0,0,0.00111713
0.05294086,0,0,0,0.02195306
0,-0.04458863,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0.02239352,0,0,0
0,0,0,-0.00066622,0
0.03587786,0.00435723,-0.04761993,-0.01569534,0.02292054
0.01377539,0,-0.05489952,-0.0074824,0.00072849
0,0.01185713,0,0,0
0.02994637,0,-0.01147424,0,0
0.05001045,0.01981614,0,0.00893019,0
0,0,-0.09067414,0,-0.03203993
0,0,0,0,0
-0.09834345,0,0,-0.04790707,0
-0.05298876,0,0.00557083,-0.0032679,0
0,0,0,0,-0.00448113
0,0,0,-0.00154496,0
0.00835253,0.0085276,0,0,-0.02395852
0,0.00986459,0.06779031,0,0
0,0,0,0.00148118,0
0.05246772,0.00399878,0,0,0.01156122
0,0,-0.07776217,0,0.0012505
0.01945206,0.0108051,0,-0.18216211,0
0,0,0,-0.15012083,0
0,0,0.06455201,-0.04910869,0
0,0.05369288,0,-0.00046249,0
-0.03154044,0,0,0,-0.02489996
-0.00365133,0,-0.08485687,-0.01662246,0
-0.03092452,-0.00131691,0,0,0
-0.02296794,0,0,0,0
0,0,-0.11262096,0.07454684,0.032031
0,0,0,0.04556762,0
0,0,0,0.03170103,0
0,0,0,0,0
0.07105141,0,0,0.02179775,0.00640903
0.06151467,0,0,0.10253268,0
0,0,0,0.09292886,0.01190518
0,0,0.02254742,0.12867903,0
0,0,0.02306418,0,0
-0.00062283,0,0.00943404,0.03694449,0
-0.05285801,-0.05861435,0,0,0
0,-0.00587211,0,0,0
-0.00153555,0,-0.04395838,-0.11257171,0
0,-0.00800844,-0.14764013,0,0
0,0,0,-0.03415181,0
0,0,0,-0.20796664,0
0.00548553,0.01379488,0,-0.01843573,0
0,0,0.03677718,0,0
0.03630096,0,0,0,-0.0099238
0.02284492,0,0,0,0
0.03335575,0.01304214,0,0.07511093,0
0.00416376,0,0.02370326,0.07333042,0
0,0,0.03565826,0.12255131,0.02020552
0,-0.01936015,0.03966034,0,0.01805216
-0.06316094,-0.03319548,0.01105507,0.07543127,0
0,0,0.0573929,0.09348517,0.0116842
-0.01994696,0,0.03850722,0,0.00922201
-0.02992049,0.03541602,0.01416379,0.00111229,0.00428508
0,0,0,0,0
0,0,0.01617432,0,0
0.01638949,-0.04193777,0,0.07018806,0
0,0,0,0,0
0,0,-0.07261732,0,-0.00501726
0,0,0,0,-0.00632566
0,0,0,-0.06082486,0
0,0,0.02611335,0,0
0,0,0.01648245,0,0
0,-0.01075585,0,0.02115849,0
0.01620697,0,0.03126457,0.00735805,0
0,0,0,0,-0.01775653
0,0,0,0.00559568,0
-0.01756211,0,-0.04941299,0.02737587,0
0,0,0,0,0.00157857
0,0,0,0,0
0.03853152,0,0.09330798,-0.02790147,0.0078923
0,0,0,-0.07822905,0
0,0,0,0,0
0,0,0,0,0.00915753
0,0,0,0.0007998,0
0,0,0,0,0.00345137
0.04595979,0,0,0,0.00283528
0.0270231,0.01874717,0,0,0
0.09184792,0,0,-0.11427792,0
0.00232294,0.01075714,-0.01782356,-0.14210366,-0.01612836
0,0,0,-0.034419,-0.00579497
0,0,0,-0.01198597,0
-0.03377478,0,0,0,-0.00174287
-0.07842921,0,0,0,0
-0.0872144,0,0,0.09850494,-0.02193718
-0.057619,0.01717887,0,0.16119684,-0.00437888
0,0.04406497,0,0,0
0,0,-0.00289459,0,-0.02079789
0.01849232,0,-0.0030248,-0.0286102,0
0.03142091,0,-0.00058152,-0.16586863,-0.00562459
0,0,0,-0.07259543,0
0,0,0,-0.1303587,0
0.03341056,0,0,-0.04474494,0
0,0,0,0,0
0,0,0,0,0
-0.07204269,0,0,0.01275067,0.00667679
0,0,0,0.08881786,0.00101876
0,0.03989221,0,0.06828061,0
0.04124272,0.00561995,0.03175874,0.04492687,0.01293263
0,0,0.00898017,0.20295114,0.0059594
0,0,0,0,0
-0.01976905,-0.03385733,0,0,0
-0.06919339,0,0,0,-0.00032418
-0.02701902,-0.04659626,0,0,-0.00854684
-0.04984922,-0.02259282,0,-0.10933064,0
-0.0396985,0,0,-0.29894357,0
-0.01563685,0,0,-0.04485053,0
0,0,0,-0.02923821,0
0,0,0,0,0
0.05397887,0,0,0,0.00475861
0.05744127,-0.03326921,0.05432671,0.12556716,0
0.05821363,0,0,0.07127795,0
0,0,0,0.04376723,0
0,0,-0.01762116,0.02207408,0
0,0.00105826,-0.04716737,0,-0.00816028
0,0,0,0,0
0.01121551,0,0,0.04643398,0
0,0,0.03478777,0,-0.00637443
0,0.01719883,0,0.08428171,0
-0.00587432,0,0,0,0
-0.03150872,0,0,0,-0.03980102
0,0,0,0,0
0,0,0,0.00564015,-0.01982175
0.00856425,0,0,0,-0.0010493
0.01289388,0,0,0,0
0.01088822,0,0,0,-0.04116541
0.06034635,0,0,0,-0.05484698
0.01208555,0,0,0,-0.00656396
0,-0.06025432,0,0.01965398,0
0,0,-0.04823716,0,0
0,-0.02590204,0,0,0
0,0,0,0,-0.0273254
0,0,0.02452865,0,0
0,-0.01122861,0.02485399,0,0
-0.02719379,0,0,0,0
-0.01162058,-0.09565346,0,0,0
-0.00655554,0,0,0,0
0,0,0,-0.10145319,0
0,0.00647849,0.00835956,0,0
-0.01236612,0.04553853,0.01236904,0,0
-0.01921775,0,0,0,0.01754172
-0.06062008,0,0,0.04843251,0
0,0,-0.00936197,0.03916594,0
0,0,0,0,0.0137986
0,0,0,0,0
0,0,0,-0.05394192,0
0.10157922,0,0,-0.06130786,0
0.04565626,0.01762105,0.02860846,-0.03892887,0
0,0,0,0,0.04638075
0,0,0,0,0.04360392
-0.00462967,0.02396648,0,0.10315903,0
0,0,0.01399613,0.00702768,0
-0.03381006,0,0,0,0
-0.01074455,0,0,0,0
0,0.02167452,0,-0.01143893,0
0,0.00449558,0,-0.18415868,0
0.12934819,0.04805083,0,-0.17533292,0
0.08725591,0,0,0,0
0,0,0,0,0
0,-0.03841778,-0.0537111,0,0
0,0,0,0.0091414,0
0,0,0,0.16024555,0
0,0.01495626,0,0.11351196,0
0,0,0,0.07538021,0
0,0,0,0.06092817,0
0,0,0,0.03271535,0
0,0,0,0.00231691,0.11647171
0,0.00464672,0,0.02434884,0
0,0,0,0,0
0,0.00545225,0,0,0
0,0,-0.00299183,-0.01942603,0
-0.00698356,0,-0.02813669,0,0
-0.01348686,-0.0350483,0,-0.01892905,0
0,-0.00030466,-0.00535739,0,0
0,-0.02251286,0,-0.0840924,0
0,-0.05745907,-0.00214276,-0.02624327,0
0,0,0,-0.0434914,-0.01961736
0,-0.00232599,-0.07251739,-0.10196432,0
0,0,0,0,0
0,0,0,0,0
-0.0199536,0,0,0.01809854,8.46E-06
0,0,0,0.07759334,0
0,0.01569655,0,0,0.01921685
0.01609788,0.04080373,-0.01159408,0,0
0,0,-0.00209028,0.0911938,0
0,0,0,0.01643584,-0.03886865
-0.03737969,0,0,0.05968129,0
0,0,0.01659701,0.01282732,0
-0.01632668,0,0.0129555,0,-0.02602024
-0.07859588,0,0,0,0
-0.01571535,0,0,-0.0167576,-0.00086364
0,0,0,-0.12350772,0
0,0,0,0,0
0.05586323,0,0,0,0
0.02693769,0,0,0.06837207,0.00250201
0,0,0,0.12466101,0.03176074
0,0.00232504,0,0,0
-0.03646446,0,0,0,0
-0.03047203,0,0,0,0
0,0,0,-0.04972731,0
0,0,0,-0.02559708,0
0,-0.00124694,0,0,-0.03095909
0.00227354,0,0,-0.05701742,-0.00017323
0,0,0,-0.00389513,0
0,0,0,0,0
0,0,0,0,0.00788542
0,0,0,0,0
0,0,0.01053852,-0.01962668,0
0,-0.01467989,0,0,-0.00853479
0.02341008,-0.0096808,0,0,0
0.02454801,0,-0.05251101,0.03573088,0
0,0,0,0,0.03987988
0,0.02560534,0,0,0
0,0,0,0,0
-0.06459421,0,0,0.01233448,0
-0.00026718,0,0,0.04392385,0.00629673
-0.06080525,-0.03711923,0,0.02123495,0
0,0,0.0109839,0,0
0,-0.02628826,0,0,0
0.02751261,0,0.00901788,-0.01184885,-0.03989811
0.01581921,-0.0049672,0.04321888,-0.0468359,0
0,0,0.05417739,-0.0459188,-0.01443675
0,0,0,0,0
0,0,0.00012972,0,0
0,0,0,0,0.05996686
0,0,0,-0.01189574,0
-0.05544285,0,-0.14305663,0,0.0228651
0,0,0,0,0
0,0,0,0.04857558,0.02864405
0.05048469,0,0.09498748,0,0
0,0,0,0,0
0,-0.01265031,0,0,0
-0.01356136,0,0,0.03382845,-0.01904086
-0.06622245,0,0.06539902,0.03060571,-0.00333374
0,0.03292791,0,0,0
0,0,0,0,0
0,0,0,0,0
0,-0.01935177,-0.00755083,0,0
0.01297856,-0.00156835,0,0,0
0.02173792,0,0,-0.05759881,-0.0347995
0.01085244,0,0,-0.03961035,0
0.01637143,0.0871122,-0.14411534,0,0
0.00966942,0.02329165,0,-0.07310346,0
0,0.02665592,0,-0.06163488,-0.01043623
0.05158785,0,0,0,0
0.01470101,0,0,0,0
0.01685438,-0.05840319,0,0.01875654,0
0,0,0,0.01261059,0
0,0,0,0.06213776,0
-0.03634588,0,0.00526555,0.00918413,-0.12508866
-0.03365103,0.05560202,0,0.02830296,0
0,0,0,0,0
0,0,0,0,0
0,0.01660453,0,-0.01753207,0
0,0,0,0,0
0,0.0089772,0.0447565,0,0
-0.0654145,0.08961467,0,0,0
-0.01766133,0,0.10978873,-0.01628238,0.06925393
0,0,0,0,0.02921524
0,-0.05928929,0.03449307,0,0
0.08369058,-0.04291622,0,0,0
0.01865644,-0.06790017,0,0,0.06674252
0.08011005,-0.01614678,-0.00898659,0,0
0,0,0,0.00488816,0
0,0,0,0.04841143,-0.04911034
-0.00326393,0,0,0,0
0,-0.01812394,0,0,0
0,-0.03393133,-0.01669568,0,0.01186673
0,0,0,0,0
-0.0679139,0,0,0,0
0,0,0.00735892,0.05741311,0
0,0,0,0,0
0.01630238,0,0,0,0
0,0,-0.03583899,-0.01013547,0
0,0,0,-0.01444371,-0.00306627
-0.0803301,0,0,-0.07055361,-0.01506693
0,0.01570569,-0.0441928,-0.01023447,0
0,0,0,0,0
0,0,0,0,0.01019487
0.01058144,0,0,0.00325725,0
0.00803325,0,-0.01374075,0.00523197,0
0,0,0,0,-0.00192374
0,-0.05522628,0,0.00120295,0
0.02695638,-0.02310898,0.02099532,0,0
0.05030588,-0.00276004,0,0.02457061,0
0.03820103,0,0.01581334,0,-0.03526814
0,0,0,0.01301786,0
0,-0.00217713,0.00688086,0,-0.00259892
-0.01656677,0,0,0.06455078,0
-0.01475099,0,0,0.01556633,-0.00715433
0,0,0,0,0
-0.05307517,0,0,0,0
-0.04244627,-0.01207263,0,-0.00586387,0
0,0,0.07866149,-0.00038985,-0.02797685
0,0,0,0,-0.0171857
0.00543738,0.00782043,0,0,0
0.07727847,0.03637699,0.03058292,0.03513312,0
0,0,0,0,0
0,0,0,0,0
-0.04751448,0,0,-0.04209669,0
0,0,0.01573156,0,0
0,0,0,0,0.05649288
0.02262106,0,0,-0.01403893,0
0,-0.05376747,0,0,0
0,-0.05002408,0,0,0
-0.03113554,-0.00429728,0,-0.07100094,-0.01330084
-0.02434008,0,0,-0.02089553,0
0,0,0,0,0
-0.02098871,0.02166743,-0.00816174,0,-0.02826118
-0.00681494,0.01130925,0,0.01926705,0
0,0,0,0.07139404,-0.00113173
0,0,0.02929359,0,0
0.03315845,5.24E-05,0,0.02310663,-0.08832341
0,0.10481172,0,0,0
0.02187841,0,-0.02494877,0,0
0,0,0,0,0
0,0,0,0,0
0.03230575,0,0,0,0.00620515
0,-0.0205528,0,0,0
0.01786643,-0.00623178,0,-0.02323639,0
0.01149004,0,-0.02369375,-0.04945003,-0.00522019
0,0,0,0,0
0,0,0,-0.00965329,0
-0.00317262,0,-0.00226526,-0.04814691,-0.00129832
0,0,-0.0353355,-0.00138684,0
0,0,0,0,0
-0.03788466,0,0,0,-0.04964191
0,0,0,0,-0.01182806
-0.03449912,0.00367179,0,0,-0.06347995
0,0.03855104,0,0,0
-0.01363737,0,0.01391113,0,0
-0.14582317,0,0,0,0
0,-0.06433007,0.05576043,0,0
0,0,0.00528696,0.04638678,0
0,0,0,0.06460316,0
0,-0.06837563,0,0,-0.00332335
0,-0.00185902,0,0,0
0,0,-0.01223615,-0.02910063,0
0.07007315,0,-0.03029009,0,0
0,0.01247938,0,-0.10557253,0
0,0.01990779,0,-0.09108881,0
-0.02087219,0,0.01957654,0,-0.00948665
0,0,0,0,0
0,0,0,0.11701555,0
0,0,0,0.01958439,0.0366834
0,0,0,0.07874501,0.01132071
0.03253699,-0.05885233,0,0.04807447,0
0,-0.02517874,0,0.05440329,0
0,0,0,0,-0.0203192
0,0,0,0,0
-0.04743189,-0.00542507,0,0,-0.00971285
-0.02469656,0,0.0447529,0,0
0,-0.02345727,0.04224185,0,0
0,0,0.01483866,0,-0.00600784
0.01063522,0,0,0,0
0.0320478,0,0,0,0
0.0044924,0,0,0,0.00673101
0,0.0577818,0,-0.01751679,0
0.01275405,0.05348224,0,-0.01488279,0
0,0,-0.0562205,-0.12018741,0
0,0,0,-0.0028519,0
0,0,0,0,-0.05992398
0.01145792,0,0,0,0
0,0,0,0.00059942,0
0,0,0,0,0
-0.00034453,0.02604822,0,0,-0.0296937
0,0,0,-0.04237988,0
0,0,0,-0.04231929,0
-0.08882114,0.0207663,-0.00718824,-0.06467402,0.00187847
-0.0668633,0,0,0,0
0,0.02212973,0,0,0
0,0,0,0.04738497,0
0.0737159,0,-0.01056589,0,0
0,-0.05817774,0,0.02875292,0
0,0,0,0.05194699,0
-0.0025327,0,0,0,0.00740839
0,0.01802344,-0.04392064,0,0.02995919
-0.00783561,0.00185322,0,-0.0217535,0
0,0,0,0,0.00821684
-0.03300943,0,0,-0.04285506,0
0,0,0,0,0.00817397
-0.04935963,0,0,0,0
0,0,-0.01144123,0,0
0,0,-0.03705962,0,0
0,0,0,0,0
-0.06231682,0,-0.064203,0.02135861,0
-0.05172861,0,0,0.11961891,0.02181257
-0.03145243,0,0,0,0
-0.00583741,0,0,0,0
0,0,0.06116495,0,0
0,0,0.01982282,0,0
0.06661471,0,0,0,-0.01514145
0,0.00852673,0,-0.10816388,0
0.01753477,0,0,-0.05587795,0
0,0,-0.03367247,-0.09345123,0
0.0373178,0,0,-0.02827634,0
0,0,0,-0.05603301,0
0,0,0.01171958,-0.03802423,0
0.01265118,0,0,-0.00241315,0.00908964
0,0,0,0,0
0.02959209,0,-0.02540755,0,0
0,-0.04206878,-0.04516283,0,0
0,0,0,0,-0.01533585
0,0,0,0,0
0,0.07652617,0,-0.01694304,0
0,0.00950617,0.02949789,-0.07277713,0
0.00646502,0,0,-0.05615784,0.02396945
0.03252291,0.03359079,0,0,0
0.03337604,0,-0.00994492,0,0.00942245
0.02030044,0,-0.0500185,0.07735812,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
-0.03346303,0,0,0,0.04295029
0,0,0.0255686,0,0
-0.01956109,0,0.04362016,0.09320518,0
0,-0.00410608,0,0,-0.02805984
0,0,0,0.05863938,-0.00942328
0.04929727,-0.00594145,-0.0117924,0.09327559,0
0,0,-0.00276165,0,0
0,0,0,0,0.0246613
-0.00915388,0.00828761,0,0.00533016,0
-0.05433248,0.04161782,0.03132124,0.00424249,0
-0.04768134,0,0,0.03388423,0
-0.00033365,0.07224214,0,0.02059796,0
0,0.05787589,-0.0095397,0,0
0,0,-0.09623477,0.05096347,-0.03591408
0,0.01289521,0,0,0
0.04520268,0,0,0,0
0,0,0.01798341,-0.01435957,0
0,-0.05769698,0,0,0
-0.00758362,-0.10342376,0,0,0
-0.02489185,0,0,0.02919044,0
-0.08011885,-0.01876247,0,0.04989808,0.02470069
0,0,0.00987391,0,0
0,0,0.05213099,0,0
0.05051571,-0.01576068,0.06136028,0,0
0.0561254,-0.01727172,0,0,0
0,0,0,0,0
0,0,0,0,-0.01942961
-0.0987938,0.08631522,0,0,0
-0.01100049,0.11069107,0,0,0
0,0.01853002,0,-0.09418046,0.00413182
0,0,0,-0.10975127,0.0051106
0.03695071,0,0,-0.04061586,0
0.06684886,0,0,0,0
0,0,0.00515774,0,0
0,0,0,0,0
-0.08030693,-0.07273134,0,0.05934191,0.00423756
0,-0.02369158,-0.0127674,0.01953499,0.00860107
0,-0.00094234,0,0.07937151,0
0,-0.04025915,0,0.0126605,0
0,0,0,0,-0.00805594
0,0,0,0.0073891,0
0.03068068,-0.01321204,0,0.02844809,0
0.10338009,0,0,0.01462665,0
0,0,0,0.0184862,0.00374821
0,0.00996574,0,0,0.00580368
0,0,0,0,0
0,0,0,0,0
0,-0.04660022,0.01819671,0.00722019,0.03544108
0,0,0.01325104,0,0.02746886
0.01683804,0,0.01921458,0.04270444,0
0.04224079,0,0,0,0
0,0.0071463,0,0.01526787,0
0,0,-0.0095302,0.01938921,-0.03633326
-0.01928476,0,-0.0274344,0,0
0,-0.0405909,-0.09121648,0,0
0,0,0,-0.0282413,-0.00784698
0,0,0,0,0
0,0.03689008,0,0,0
